season,week,game_id,posteam,defteam,player_id,pass_attempt,complete_pass,passing_yards,pass_touchdown,interception,rush_plays,rushing_yards,rush_touchdown,reception,receiving_yards,receiving_touchdown,fumble_lost,rush_inside_10,rush_inside_20,target_inside_10,target_inside_20,total_touches,fantasy_points,total_plays_off,pass_plays_off,rush_plays_off,pass_pct_off,rush_pct_off,red_zone_pass_pct,deep_pass_pct,avg_air_yards_off,avg_yac_off,total_pass_plays,blitz_rate_def,pressure_rate_def,man_coverage_pct_def,zone_coverage_pct_def,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date,passing_yards_rolling_3,pass_attempt_rolling_3,complete_pass_rolling_3,rush_plays_rolling_3,rushing_yards_rolling_3,receiving_yards_rolling_3,reception_rolling_3,total_touches_rolling_3,rush_inside_10_rolling_3,rush_inside_20_rolling_3,target_inside_10_rolling_3,target_inside_20_rolling_3,total_plays_off_rolling_3,pass_plays_off_rolling_3,rush_plays_off_rolling_3,total_pass_plays_rolling_3,avg_yac_off_rolling_3,avg_air_yards_off_rolling_3,fantasy_points_rolling_3,pass_touchdown_rolling_3,rush_touchdown_rolling_3,receiving_touchdown_rolling_3,blitz_rate_def_rolling_3,pressure_rate_def_rolling_3,man_coverage_pct_def_rolling_3,zone_coverage_pct_def_rolling_3,pass_pct_off_rolling_3,rush_pct_off_rolling_3,name
2025,4,2025_04_PHI_TB,TB,PHI,00-0038129,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,9.0,0.0,0.0,0,0,0,0,3.0,3.9,68,42,26,0.6176470588235294,0.3823529411764705,0.6,,7.975,9.045454545454543,42,0.0476190476190476,0.0476190476190476,0.2857142857142857,0.7142857142857143,2025-09-28,Sunday,13:00,TB,PHI,25.0,31.0,7,7,-3.5,44.5,-102.0,-118.0,154.0,-185.0,outdoors,grass,88.0,6.0,TAM00,2025-09-28,0.0,0.0,0.0,0.0,0.0,11.333333333333334,2.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,65.66666666666667,39.333333333333336,26.333333333333332,39.333333333333336,5.6175044563279855,8.804166666666667,3.1333333333333333,0.0,0.0,0.0,0.06473371589650657,0.09033860196650893,0.18920097989865428,0.8107990201013456,0.5986579563332183,0.4013420436667818,Cade Otton
2025,5,2025_05_TB_SEA,TB,SEA,00-0038129,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,81.0,0.0,0.0,0,0,0,0,4.0,12.1,59,35,24,0.5932203389830508,0.4067796610169492,0.5,,7.787878787878788,6.965517241379311,35,0.0571428571428571,0.0285714285714285,0.0571428571428571,0.9428571428571428,2025-10-05,Sunday,16:05,SEA,TB,35.0,38.0,10,7,3.5,44.5,-110.0,-110.0,-180.0,150.0,outdoors,fieldturf,61.0,8.0,SEA00,2025-10-05,0.0,0.0,0.0,0.0,0.0,38.333333333333336,3.3333333333333335,3.3333333333333335,0.0,0.0,0.3333333333333333,0.3333333333333333,66.66666666666667,40.0,26.666666666666668,40.0,7.056990595611285,7.920959595959595,7.166666666666667,0.0,0.0,0.0,0.0736803248431155,0.07966039128829823,0.13754152823920263,0.8624584717607973,0.5999694978989971,0.4000305021010029,Cade Otton
2025,6,2025_06_SF_TB,TB,SF,00-0038129,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,51.0,0.0,0.0,0,0,0,0,5.0,10.1,51,24,27,0.4705882352941176,0.5294117647058824,0.1666666666666666,,10.391304347826088,6.235294117647059,24,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.9166666666666666,2025-10-12,Sunday,16:25,TB,SF,30.0,19.0,7,10,3.5,46.5,-115.0,-105.0,-192.0,160.0,outdoors,grass,82.0,10.0,TAM00,2025-10-12,0.0,0.0,0.0,0.0,0.0,47.0,4.0,4.0,0.0,0.0,0.0,0.0,59.333333333333336,33.666666666666664,25.666666666666668,33.666666666666664,7.415421968160305,8.71806104523496,8.700000000000001,0.0,0.0,0.0,0.06269841269841266,0.039285714285714236,0.142063492063492,0.8579365079365079,0.560485211033566,0.4395147889664341,Cade Otton
2025,1,2025_01_SF_SEA,SEA,SF,00-0038134,0.0,0.0,0.0,0.0,0.0,10,20.0,0.0,3.0,4.0,0.0,0.0,1,2,0,0,13.0,5.4,50,24,26,0.48,0.52,0.125,,8.565217391304348,2.9375,24,0.125,0.125,0.0833333333333333,0.9166666666666666,2025-09-07,Sunday,16:05,SEA,SF,13.0,17.0,7,7,-2.5,43.5,-108.0,-112.0,114.0,-135.0,outdoors,fieldturf,67.0,6.0,SEA00,2025-09-07,0.0,0.0,0.0,10.0,20.0,4.0,3.0,13.0,1.0,2.0,0.0,0.0,50.0,24.0,26.0,24.0,2.9375,8.565217391304348,5.4,0.0,0.0,0.0,0.125,0.125,0.0833333333333333,0.9166666666666666,0.48,0.52,Kenneth Walker
2025,2,2025_02_SEA_PIT,SEA,PIT,00-0038134,0.0,0.0,0.0,0.0,0.0,13,105.0,1.0,1.0,13.0,0.0,0.0,0,3,0,0,14.0,18.8,64,35,29,0.546875,0.453125,0.4444444444444444,,8.030303030303031,5.909090909090909,35,0.0571428571428571,0.2285714285714285,0.1428571428571428,0.8571428571428571,2025-09-14,Sunday,13:00,PIT,SEA,17.0,31.0,7,7,3.5,40.5,-112.0,-108.0,-192.0,160.0,outdoors,grass,79.0,5.0,PIT00,2025-09-14,0.0,0.0,0.0,11.5,62.5,8.5,2.0,13.5,0.5,2.5,0.0,0.0,57.0,29.5,27.5,29.5,4.423295454545455,8.29776021080369,12.100000000000001,0.0,0.5,0.0,0.09107142857142855,0.17678571428571427,0.11309523809523805,0.8869047619047619,0.5134375,0.4865625,Kenneth Walker
2025,3,2025_03_NO_SEA,SEA,NO,00-0038134,0.0,0.0,0.0,0.0,0.0,16,38.0,2.0,1.0,12.0,0.0,0.0,2,4,0,0,17.0,18.0,54,21,33,0.3888888888888889,0.6111111111111112,0.6,0.1428571428571428,7.761904761904762,4.9375,21,0.0,0.0952380952380952,0.0952380952380952,0.9047619047619048,2025-09-21,Sunday,16:05,SEA,NO,44.0,13.0,7,7,7.5,41.5,-112.0,-108.0,-375.0,295.0,outdoors,fieldturf,63.0,3.0,SEA00,2025-09-21,0.0,0.0,0.0,13.0,54.333333333333336,9.666666666666666,1.6666666666666667,14.666666666666666,1.0,3.0,0.0,0.0,56.0,26.666666666666668,29.333333333333332,26.666666666666668,4.59469696969697,8.11914172783738,14.066666666666668,0.0,1.0,0.0,0.0607142857142857,0.14960317460317457,0.1071428571428571,0.8928571428571428,0.47192129629629626,0.5280787037037037,Kenneth Walker
2025,4,2025_04_SEA_ARI,SEA,ARI,00-0038134,0.0,0.0,0.0,0.0,0.0,19,81.0,0.0,1.0,29.0,0.0,0.0,0,2,0,0,20.0,12.0,64,29,35,0.453125,0.546875,0.3333333333333333,,9.115384615384617,5.388888888888889,29,0.1379310344827586,0.1034482758620689,0.0689655172413793,0.9310344827586208,2025-09-25,Thursday,20:15,ARI,SEA,20.0,23.0,4,4,-1.5,43.5,-112.0,-108.0,105.0,-125.0,closed,grass,,,PHO00,2025-09-25,0.0,0.0,0.0,16.0,74.66666666666667,18.0,1.0,17.0,0.6666666666666666,3.0,0.0,0.0,60.666666666666664,28.333333333333332,32.333333333333336,28.333333333333332,5.4118265993265995,8.302530802530804,16.266666666666666,0.0,1.0,0.0,0.0650246305418719,0.14241926655719753,0.10235358511220577,0.8976464148877943,0.46296296296296297,0.5370370370370371,Kenneth Walker
2025,5,2025_05_TB_SEA,SEA,TB,00-0038134,0.0,0.0,0.0,0.0,0.0,10,86.0,0.0,1.0,0.0,0.0,0.0,2,2,0,0,11.0,9.6,54,34,20,0.6296296296296297,0.3703703703703703,0.5,0.088235294117647,8.088235294117647,3.7142857142857135,34,0.0,0.0588235294117647,0.1470588235294117,0.8529411764705882,2025-10-05,Sunday,16:05,SEA,TB,35.0,38.0,10,7,3.5,44.5,-110.0,-110.0,-180.0,150.0,outdoors,fieldturf,61.0,8.0,SEA00,2025-10-05,0.0,0.0,0.0,15.0,68.33333333333333,13.666666666666666,1.0,16.0,1.3333333333333333,2.6666666666666665,0.0,0.0,57.333333333333336,28.0,29.333333333333332,28.0,4.680224867724867,8.321841557135675,13.199999999999998,0.0,0.6666666666666666,0.0,0.045977011494252866,0.08583663350397626,0.1037541453362954,0.8962458546637047,0.49054783950617287,0.5094521604938271,Kenneth Walker
2025,6,2025_06_SEA_JAX,SEA,JAX,00-0038134,0.0,0.0,0.0,0.0,0.0,10,34.0,0.0,1.0,3.0,0.0,0.0,0,2,0,0,11.0,4.7,54,28,26,0.5185185185185185,0.4814814814814814,0.0769230769230769,,13.37037037037037,5.9375,28,0.0714285714285714,0.1428571428571428,0.1071428571428571,0.8928571428571429,2025-10-12,Sunday,13:00,JAX,SEA,12.0,20.0,6,7,-1.5,47.5,-105.0,-115.0,-105.0,-115.0,outdoors,grass,76.0,8.0,JAX00,2025-10-12,0.0,0.0,0.0,13.0,67.0,10.666666666666666,1.0,14.0,0.6666666666666666,2.0,0.0,0.0,57.333333333333336,30.333333333333332,27.0,30.333333333333332,5.0135582010582,10.191330093290878,8.766666666666666,0.0,0.0,0.0,0.06978653530377667,0.10170964937699212,0.10772239930454937,0.8922776006954507,0.5337577160493828,0.46624228395061723,Kenneth Walker
2025,1,2025_01_HOU_LA,LA,HOU,00-0038359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,36.0,0.0,0.0,0,0,0,0,1.0,4.6,57,32,25,0.5614035087719298,0.4385964912280701,0.25,,7.793103448275862,3.238095238095238,32,0.125,0.1875,0.03125,0.96875,2025-09-07,Sunday,16:25,LA,HOU,14.0,9.0,7,7,3.5,43.5,-105.0,-115.0,-166.0,140.0,dome,matrixturf,,,LAX01,2025-09-07,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,32.0,25.0,32.0,3.238095238095238,7.793103448275862,4.6,0.0,0.0,0.0,0.125,0.1875,0.03125,0.96875,0.5614035087719298,0.4385964912280701,Xavier Smith
2025,1,2025_01_DET_GB,GB,DET,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,30.0,0.0,0.0,0,0,0,0,2.0,5.0,47,22,25,0.4680851063829787,0.5319148936170213,0.4615384615384615,0.1818181818181818,11.5,2.4375,22,0.0,0.0909090909090909,0.0454545454545454,0.9545454545454546,2025-09-07,Sunday,16:25,GB,DET,27.0,13.0,7,7,1.5,48.5,-105.0,-115.0,-120.0,100.0,outdoors,grass,60.0,5.0,GNB00,2025-09-07,0.0,0.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,47.0,22.0,25.0,22.0,2.4375,11.5,5.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0454545454545454,0.9545454545454546,0.4680851063829787,0.5319148936170213,Dontayvion Wicks
2025,2,2025_02_WAS_GB,GB,WAS,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,44.0,0.0,0.0,0,0,0,0,4.0,8.4,63,33,30,0.5238095238095238,0.4761904761904761,0.3846153846153846,,13.161290322580646,6.842105263157895,33,0.0303030303030303,0.0909090909090909,0.0909090909090909,0.9090909090909092,2025-09-11,Thursday,20:15,GB,WAS,27.0,18.0,4,4,3.5,48.5,-115.0,-105.0,-185.0,154.0,outdoors,grass,65.0,7.0,GNB00,2025-09-11,0.0,0.0,0.0,0.0,0.0,37.0,3.0,3.0,0.0,0.0,0.0,0.0,55.0,27.5,27.5,27.5,4.639802631578947,12.330645161290324,6.7,0.0,0.0,0.0,0.01515151515151515,0.0909090909090909,0.06818181818181815,0.9318181818181819,0.49594731509625123,0.5040526849037487,Dontayvion Wicks
2025,3,2025_03_GB_CLE,GB,CLE,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,21.0,0.0,0.0,0,0,0,1,2.0,4.1,61,30,31,0.4918032786885246,0.5081967213114754,0.3333333333333333,,1.92,7.611111111111111,30,0.1,0.1666666666666666,0.0666666666666666,0.9333333333333332,2025-09-21,Sunday,13:00,CLE,GB,13.0,10.0,7,10,-8.5,41.5,-105.0,-115.0,360.0,-470.0,outdoors,grass,79.0,10.0,CLE00,2025-09-21,0.0,0.0,0.0,0.0,0.0,31.666666666666668,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,57.0,28.333333333333332,28.666666666666668,28.333333333333332,5.630238791423001,8.860430107526883,5.833333333333333,0.0,0.0,0.0,0.043434343434343436,0.11616161616161613,0.06767676767676763,0.9323232323232323,0.49456596962700905,0.505434030372991,Dontayvion Wicks
2025,4,2025_04_GB_DAL,GB,DAL,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,19.0,0.0,0.0,0,0,0,0,2.0,3.9,79,44,35,0.5569620253164557,0.4430379746835443,0.5,,5.930232558139535,8.129032258064516,44,0.0909090909090909,0.1136363636363636,0.0227272727272727,0.9772727272727272,2025-09-28,Sunday,20:20,DAL,GB,40.0,40.0,7,7,-7.0,47.5,-105.0,-115.0,275.0,-345.0,closed,matrixturf,,,DAL00,2025-09-28,0.0,0.0,0.0,0.0,0.0,28.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,67.66666666666667,35.666666666666664,32.0,35.666666666666664,7.52741621077784,7.003840960240059,5.466666666666666,0.0,0.0,0.0,0.07373737373737373,0.1237373737373737,0.060101010101010065,0.9398989898989898,0.5241916092715013,0.4758083907284986,Dontayvion Wicks
2025,6,2025_06_CIN_GB,GB,CIN,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,15.0,0.0,0.0,0,0,0,0,2.0,3.5,60,27,33,0.45,0.55,0.3333333333333333,,9.461538461538462,5.526315789473684,27,0.1111111111111111,0.1481481481481481,0.1851851851851851,0.8148148148148148,2025-10-12,Sunday,16:25,GB,CIN,27.0,18.0,14,7,14.0,44.5,-110.0,-110.0,-1000.0,650.0,outdoors,grass,64.0,14.0,GNB00,2025-10-12,0.0,0.0,0.0,0.0,0.0,18.333333333333332,2.0,2.0,0.0,0.0,0.0,0.3333333333333333,66.66666666666667,33.666666666666664,33.0,33.666666666666664,7.088819719549771,5.770590339892666,3.8333333333333335,0.0,0.0,0.0,0.10067340067340068,0.1428170594837261,0.09152637485970812,0.9084736251402917,0.4995884346683268,0.5004115653316733,Dontayvion Wicks
2025,2,2025_02_CHI_DET,CHI,DET,00-0038416,3.0,2.0,27.0,0.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,1.7800000000000002,64,37,27,0.578125,0.421875,0.5714285714285714,,10.212121212121213,4.142857142857143,37,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.8918918918918919,2025-09-14,Sunday,13:00,DET,CHI,52.0,21.0,7,6,6.0,46.5,-108.0,-112.0,-270.0,220.0,dome,fieldturf,,,DET00,2025-09-14,27.0,3.0,2.0,2.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,64.0,37.0,27.0,37.0,4.142857142857143,10.212121212121213,1.7800000000000002,0.0,0.0,0.0,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.8918918918918919,0.578125,0.421875,Tyson Bagent
2025,3,2025_03_CIN_MIN,MIN,CIN,00-0038440,0.0,0.0,0.0,0.0,0.0,8,30.0,0.0,1.0,20.0,0.0,0.0,0,0,0,0,9.0,6.0,58,27,31,0.4655172413793103,0.5344827586206896,0.5454545454545454,,7.833333333333333,6.8125,27,0.074074074074074,0.1481481481481481,0.037037037037037,0.9629629629629628,2025-09-21,Sunday,13:00,MIN,CIN,48.0,10.0,7,7,3.0,41.5,-115.0,-105.0,-162.0,136.0,dome,sportturf,,,MIN01,2025-09-21,0.0,0.0,0.0,8.0,30.0,20.0,1.0,9.0,0.0,0.0,0.0,0.0,58.0,27.0,31.0,27.0,6.8125,7.833333333333333,6.0,0.0,0.0,0.0,0.074074074074074,0.1481481481481481,0.037037037037037,0.9629629629629628,0.4655172413793103,0.5344827586206896,Zavier Scott
2025,4,2025_04_MIN_PIT,MIN,PIT,00-0038440,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,6.0,43.0,1.0,0.0,0,0,0,2,8.0,16.4,73,53,20,0.726027397260274,0.273972602739726,0.8461538461538461,,7.282608695652174,5.333333333333333,53,0.1320754716981132,0.2452830188679245,0.1320754716981132,0.8679245283018868,2025-09-28,Sunday,09:30,PIT,MIN,24.0,21.0,7,7,-2.5,41.5,-105.0,-115.0,124.0,-148.0,outdoors,grass,61.0,5.0,PIT00,2025-09-28,0.0,0.0,0.0,5.0,15.5,31.5,3.5,8.5,0.0,0.0,0.0,1.0,65.5,40.0,25.5,40.0,6.072916666666666,7.557971014492754,11.2,0.0,0.0,0.5,0.1030747728860936,0.1967155835080363,0.0845562543675751,0.9154437456324248,0.5957723193197921,0.4042276806802078,Zavier Scott
2025,5,2025_05_MIN_CLE,MIN,CLE,00-0038440,0.0,0.0,0.0,0.0,0.0,5,18.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,5.0,-0.1999999999999999,61,38,23,0.6229508196721312,0.3770491803278688,0.6666666666666666,,7.2,5.269230769230769,38,0.1052631578947368,0.0789473684210526,0.0789473684210526,0.9210526315789472,2025-10-05,Sunday,09:30,CLE,MIN,17.0,21.0,7,7,-3.5,35.5,-108.0,-112.0,164.0,-198.0,outdoors,grass,61.0,14.0,CLE00,2025-10-05,0.0,0.0,0.0,5.0,16.333333333333332,21.0,2.3333333333333335,7.333333333333333,0.0,0.0,0.0,0.6666666666666666,64.0,39.333333333333336,24.666666666666668,39.333333333333336,5.805021367521367,7.438647342995169,7.3999999999999995,0.0,0.0,0.3333333333333333,0.10380423455564135,0.15745951181237508,0.08268662571873427,0.9173133742812656,0.6048318194372385,0.39516818056276143,Zavier Scott
2025,5,2025_05_HOU_BAL,BAL,HOU,00-0038454,0.0,0.0,0.0,0.0,0.0,3,8.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,4.0,2.3,40,21,19,0.525,0.475,0.2,,8.15,5.928571428571429,21,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.8095238095238095,2025-10-05,Sunday,13:00,BAL,HOU,10.0,44.0,7,7,-2.5,41.5,-105.0,-115.0,124.0,-148.0,outdoors,grass,78.0,2.0,BAL00,2025-10-05,0.0,0.0,0.0,3.0,8.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,40.0,21.0,19.0,21.0,5.928571428571429,8.15,2.3,0.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.8095238095238095,0.525,0.475,Keaton Mitchell
2025,2,2025_02_WAS_GB,GB,WAS,00-0038465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,37.0,0.0,0.0,0,0,0,0,1.0,4.7,63,33,30,0.5238095238095238,0.4761904761904761,0.3846153846153846,,13.161290322580646,6.842105263157895,33,0.0303030303030303,0.0909090909090909,0.0909090909090909,0.9090909090909092,2025-09-11,Thursday,20:15,GB,WAS,27.0,18.0,4,4,3.5,48.5,-115.0,-105.0,-185.0,154.0,outdoors,grass,65.0,7.0,GNB00,2025-09-11,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,33.0,30.0,33.0,6.842105263157895,13.161290322580646,4.7,0.0,0.0,0.0,0.0303030303030303,0.0909090909090909,0.0909090909090909,0.9090909090909092,0.5238095238095238,0.4761904761904761,Malik Heath
2025,4,2025_04_GB_DAL,GB,DAL,00-0038465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0.0,0,0,0,0,1.0,1.9,79,44,35,0.5569620253164557,0.4430379746835443,0.5,,5.930232558139535,8.129032258064516,44,0.0909090909090909,0.1136363636363636,0.0227272727272727,0.9772727272727272,2025-09-28,Sunday,20:20,DAL,GB,40.0,40.0,7,7,-7.0,47.5,-105.0,-115.0,275.0,-345.0,closed,matrixturf,,,DAL00,2025-09-28,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,38.5,32.5,38.5,7.485568760611205,9.54576144036009,3.3,0.0,0.0,0.0,0.0606060606060606,0.10227272727272725,0.056818181818181795,0.9431818181818181,0.5403857745629898,0.4596142254370102,Malik Heath
2025,1,2025_01_KC_LAC,KC,LAC,00-0038492,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,59,42,17,0.711864406779661,0.288135593220339,0.7777777777777778,,6.948717948717949,4.833333333333333,42,0.0714285714285714,0.1904761904761904,0.0952380952380952,0.9047619047619048,2025-09-05,Friday,20:00,LAC,KC,27.0,21.0,7,7,-3.0,47.5,-110.0,-110.0,145.0,-175.0,dome,,,,LAX01,2025-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.0,42.0,17.0,42.0,4.833333333333333,6.948717948717949,0.0,0.0,0.0,0.0,0.0714285714285714,0.1904761904761904,0.0952380952380952,0.9047619047619048,0.711864406779661,0.288135593220339,Jason Brownlee
2025,2,2025_02_PHI_KC,KC,PHI,00-0038519,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,21.0,0.0,0.0,0,0,0,0,1.0,3.1,57,31,26,0.543859649122807,0.4561403508771929,0.2857142857142857,,10.655172413793103,4.25,31,0.032258064516129,0.2903225806451613,0.1290322580645161,0.8709677419354839,2025-09-14,Sunday,16:25,KC,PHI,17.0,20.0,9,10,-1.5,46.5,-118.0,-102.0,102.0,-122.0,outdoors,grass,88.0,12.0,KAN00,2025-09-14,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,31.0,26.0,31.0,4.25,10.655172413793103,3.1,0.0,0.0,0.0,0.032258064516129,0.2903225806451613,0.1290322580645161,0.8709677419354839,0.543859649122807,0.4561403508771929,Nikko Remigio
2025,3,2025_03_KC_NYG,KC,NYG,00-0038519,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.1,67,39,28,0.582089552238806,0.417910447761194,0.7142857142857143,,8.621621621621621,5.090909090909091,39,0.0769230769230769,0.2051282051282051,0.1282051282051282,0.8717948717948718,2025-09-21,Sunday,20:20,NYG,KC,9.0,22.0,7,7,-6.0,44.5,-115.0,-105.0,260.0,-325.0,outdoors,fieldturf,65.0,5.0,NYC01,2025-09-21,0.0,0.0,0.0,0.5,5.5,10.5,0.5,1.0,0.0,0.0,0.0,0.0,62.0,35.0,27.0,35.0,4.670454545454545,9.638397017707362,2.1,0.0,0.0,0.0,0.05459057071960295,0.24772539288668322,0.12861869313482216,0.8713813068651779,0.5629746006808065,0.4370253993191935,Nikko Remigio
2025,1,2025_01_TB_ATL,ATL,TB,00-0038542,0.0,0.0,0.0,0.0,0.0,12,24.0,0.0,6.0,100.0,1.0,0.0,2,4,0,0,18.0,24.4,71,43,28,0.6056338028169014,0.3943661971830985,0.2727272727272727,,6.857142857142857,7.0,43,0.0697674418604651,0.0930232558139534,0.1395348837209302,0.8604651162790697,2025-09-07,Sunday,13:00,ATL,TB,20.0,23.0,7,7,-1.5,47.5,-115.0,-105.0,-105.0,-115.0,closed,fieldturf,,,ATL97,2025-09-07,0.0,0.0,0.0,12.0,24.0,100.0,6.0,18.0,2.0,4.0,0.0,0.0,71.0,43.0,28.0,43.0,7.0,6.857142857142857,24.4,0.0,0.0,1.0,0.0697674418604651,0.0930232558139534,0.1395348837209302,0.8604651162790697,0.6056338028169014,0.3943661971830985,Bijan Robinson
2025,2,2025_02_ATL_MIN,ATL,MIN,00-0038542,0.0,0.0,0.0,0.0,0.0,22,143.0,0.0,3.0,25.0,0.0,0.0,0,3,1,3,25.0,19.8,63,24,39,0.3809523809523809,0.6190476190476191,0.5,,6.285714285714286,4.538461538461538,24,0.125,0.2083333333333333,0.0416666666666666,0.9583333333333334,2025-09-14,Sunday,20:20,MIN,ATL,6.0,22.0,6,7,3.5,44.5,-110.0,-110.0,-180.0,150.0,dome,sportturf,,,MIN01,2025-09-14,0.0,0.0,0.0,17.0,83.5,62.5,4.5,21.5,1.0,3.5,0.5,1.5,67.0,33.5,33.5,33.5,5.769230769230769,6.571428571428571,22.1,0.0,0.0,0.5,0.09738372093023255,0.15067829457364335,0.0906007751937984,0.9093992248062015,0.4932930918846411,0.5067069081153588,Bijan Robinson
2025,3,2025_03_ATL_CAR,ATL,CAR,00-0038542,0.0,0.0,0.0,0.0,0.0,13,72.0,0.0,5.0,39.0,0.0,0.0,0,0,0,0,18.0,16.1,66,43,23,0.6515151515151515,0.3484848484848485,,0.1627906976744186,7.116279069767442,4.826086956521739,43,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.9302325581395348,2025-09-21,Sunday,13:00,CAR,ATL,30.0,0.0,7,7,-5.5,44.5,-105.0,-115.0,185.0,-225.0,outdoors,grass,83.0,5.0,CAR00,2025-09-21,0.0,0.0,0.0,15.666666666666666,79.66666666666667,54.666666666666664,4.666666666666667,20.333333333333332,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,66.66666666666667,36.666666666666664,30.0,36.666666666666664,5.45484949832776,6.753045404208194,20.099999999999998,0.0,0.0,0.3333333333333333,0.08042635658914726,0.11595607235142114,0.08365633074935397,0.9163436692506459,0.5460337784281446,0.4539662215718554,Bijan Robinson
2025,4,2025_04_WAS_ATL,ATL,WAS,00-0038542,0.0,0.0,0.0,0.0,0.0,17,75.0,1.0,4.0,106.0,0.0,0.0,1,3,0,2,21.0,28.1,64,27,37,0.421875,0.578125,0.3636363636363636,,10.538461538461538,6.7,27,0.074074074074074,0.074074074074074,0.037037037037037,0.9629629629629628,2025-09-28,Sunday,13:00,ATL,WAS,34.0,27.0,7,7,2.5,43.5,-108.0,-112.0,-142.0,120.0,closed,fieldturf,,,ATL97,2025-09-28,0.0,0.0,0.0,17.333333333333332,96.66666666666667,56.666666666666664,4.0,21.333333333333332,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,64.33333333333333,31.333333333333332,33.0,31.333333333333332,5.354849498327759,7.980151631314421,21.333333333333332,0.0,0.3333333333333333,0.0,0.08186190066035023,0.10963967843812798,0.049490381854722904,0.950509618145277,0.4847808441558441,0.5152191558441559,Bijan Robinson
2025,6,2025_06_BUF_ATL,ATL,BUF,00-0038542,0.0,0.0,0.0,0.0,0.0,19,170.0,1.0,6.0,68.0,0.0,0.0,1,1,0,1,25.0,35.8,66,34,32,0.5151515151515151,0.4848484848484848,0.5555555555555556,,7.25,7.0,34,0.088235294117647,0.1176470588235294,0.1470588235294117,0.8529411764705882,2025-10-13,Monday,19:15,ATL,BUF,24.0,14.0,15,8,-3.5,49.5,-118.0,-102.0,170.0,-205.0,closed,fieldturf,,,ATL97,2025-10-13,0.0,0.0,0.0,16.333333333333332,105.66666666666667,71.0,5.0,21.333333333333332,0.6666666666666666,1.3333333333333333,0.0,1.0,65.33333333333333,34.666666666666664,30.666666666666668,34.666666666666664,6.1753623188405795,8.301580202742993,26.666666666666668,0.0,0.6666666666666666,0.0,0.0696069986995659,0.07941092026819337,0.08462110080897127,0.9153788991910284,0.529513888888889,0.4704861111111111,Bijan Robinson
