game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date,total_plays_off,pass_plays_off,rush_plays_off,pass_pct_off,rush_pct_off,red_zone_pass_pct_off,deep_pass_pct_off,avg_air_yards_off,avg_yac_off,total_pass_plays,blitz_rate_def,pressure_rate_def,man_coverage_pct_def,zone_coverage_pct_def,posteam,defteam
2021_03_LAC_KC,2021,3,2021-09-26,Sunday,13:00,KC,LAC,24,30,7,7,6.5,55.0,-103,-108,-273,237,outdoors,grass,81.0,19.0,KAN00,2021-09-26,76,46,30,0.6052631578947368,0.3947368421052631,0.6,0.0,8.795454545454545,5.407407407407407,46,0.0434782608695652,0.1304347826086956,0.0869565217391304,0.9130434782608696,KC,LAC
2021_03_NO_NE,2021,3,2021-09-26,Sunday,13:00,NE,NO,13,28,7,7,3.0,44.0,102,-114,-144,130,outdoors,fieldturf,73.0,11.0,BOS00,2021-09-26,70,53,17,0.7571428571428571,0.2428571428571428,0.6,0.0,12.411764705882351,2.9,53,0.0754716981132075,0.2075471698113207,0.1509433962264151,0.8490566037735849,NE,NO
2021_03_ATL_NYG,2021,3,2021-09-26,Sunday,13:00,NYG,ATL,14,17,10,7,3.0,48.0,-101,-110,-143,129,outdoors,fieldturf,69.0,13.0,NYC01,2021-09-26,65,37,28,0.5692307692307692,0.4307692307692308,0.25,0.0,6.8,5.375,37,0.054054054054054,0.1351351351351351,0.2162162162162162,0.7837837837837838,NYG,ATL
2021_03_CIN_PIT,2021,3,2021-09-26,Sunday,13:00,PIT,CIN,10,24,7,7,2.5,42.5,101,-112,-140,126,outdoors,grass,67.0,9.0,PIT00,2021-09-26,77,62,15,0.8051948051948052,0.1948051948051948,1.0,0.0,5.413793103448276,5.026315789473684,62,0.0806451612903225,0.1129032258064516,0.064516129032258,0.935483870967742,PIT,CIN
2021_03_IND_TEN,2021,3,2021-09-26,Sunday,13:00,TEN,IND,25,16,7,7,4.5,47.0,-107,-104,-196,175,outdoors,grass,72.0,4.0,NAS00,2021-09-26,66,28,38,0.4242424242424242,0.5757575757575758,0.6666666666666666,0.0,6.518518518518518,6.277777777777778,28,0.0714285714285714,0.0714285714285714,0.1071428571428571,0.8928571428571429,TEN,IND
2021_03_NYJ_DEN,2021,3,2021-09-26,Sunday,16:05,DEN,NYJ,26,0,7,7,10.5,42.0,-104,-107,-597,470,outdoors,grass,82.0,6.0,DEN00,2021-09-26,64,27,37,0.421875,0.578125,0.2777777777777778,0.0,8.0,5.157894736842105,27,0.074074074074074,0.1111111111111111,0.037037037037037,0.9629629629629628,DEN,NYJ
2021_03_MIA_LV,2021,3,2021-09-26,Sunday,16:05,LV,MIA,31,28,7,7,4.0,45.0,-111,-100,-194,173,dome,grass,0.0,0.0,VEG00,2021-09-26,81,46,35,0.5679012345679012,0.4320987654320987,0.375,0.0,9.27906976744186,7.153846153846154,46,0.0652173913043478,0.1956521739130435,0.108695652173913,0.8913043478260869,LV,MIA
2021_03_TB_LA,2021,3,2021-09-26,Sunday,16:25,LA,TB,34,24,7,7,-1.0,55.0,-109,-102,-104,-106,dome,matrixturf,0.0,0.0,LAX01,2021-09-26,63,39,24,0.6190476190476191,0.3809523809523809,0.6666666666666666,0.0,9.447368421052632,6.592592592592593,39,0.0256410256410256,0.1025641025641025,0.0769230769230769,0.9230769230769232,LA,TB
2021_03_SEA_MIN,2021,3,2021-09-26,Sunday,16:25,MIN,SEA,30,17,7,7,-2.0,53.5,-107,-104,109,-120,dome,sportturf,0.0,0.0,MIN01,2021-09-26,73,39,34,0.5342465753424658,0.4657534246575342,0.6470588235294118,0.0,4.973684210526316,5.633333333333334,39,0.0769230769230769,0.1282051282051282,0.0256410256410256,0.9743589743589745,MIN,SEA
2021_03_GB_SF,2021,3,2021-09-26,Sunday,20:20,SF,GB,28,30,7,6,3.5,50.5,-108,-103,-179,160,outdoors,grass,69.0,15.0,SFO01,2021-09-26,65,44,21,0.676923076923077,0.3230769230769231,0.6153846153846154,0.0,6.525,4.56,44,0.0454545454545454,0.2272727272727272,0.1363636363636363,0.8636363636363636,SF,GB
2021_03_PHI_DAL,2021,3,2021-09-27,Monday,20:15,DAL,PHI,41,21,8,8,3.5,51.5,-101,-110,-189,168,open,matrixturf,0.0,0.0,DAL00,2021-09-27,71,30,41,0.4225352112676056,0.5774647887323944,0.4117647058823529,0.0,9.346153846153848,4.904761904761905,30,0.1,0.2,0.0666666666666666,0.9333333333333332,DAL,PHI
2021_04_JAX_CIN,2021,4,2021-09-30,Thursday,20:20,CIN,JAX,24,21,4,4,7.5,46.0,-113,101,-373,313,outdoors,fieldturf,65.0,0.0,CIN00,2021-09-30,55,33,22,0.6,0.4,0.4,0.0,7.34375,7.64,33,0.0606060606060606,0.0909090909090909,0.0606060606060606,0.9393939393939394,CIN,JAX
2021_04_WAS_ATL,2021,4,2021-10-03,Sunday,13:00,ATL,WAS,30,34,7,7,-1.0,47.5,102,-114,106,-117,open,fieldturf,0.0,0.0,ATL97,2021-10-03,72,44,28,0.6111111111111112,0.3888888888888889,0.7142857142857143,0.0,10.476190476190476,3.56,44,0.0227272727272727,0.1590909090909091,0.1590909090909091,0.8409090909090909,ATL,WAS
2021_04_HOU_BUF,2021,4,2021-10-03,Sunday,13:00,BUF,HOU,40,0,7,10,19.0,47.5,-105,-106,-1500,988,outdoors,a_turf,67.0,12.0,BUF00,2021-10-03,72,32,40,0.4444444444444444,0.5555555555555556,0.5789473684210527,0.0,8.741935483870968,3.4761904761904763,32,0.03125,0.125,0.125,0.875,BUF,HOU
