season,week,posteam,total_plays,pass_plays,rush_plays,pass_pct,rush_pct,red_zone_pass_pct,deep_pass_pct,avg_air_yards,avg_yards_after_catch
2021,21,LA,76,47,29,0.618421052631579,0.3815789473684211,0.5625,NA,8.8,4.903225806451613
2021,21,SF,50,30,20,0.6,0.4,0.5,0.06666666666666667,5.433333333333334,8.9375
2021,22,CIN,61,41,20,0.6721311475409836,0.32786885245901637,0.6363636363636364,NA,6.470588235294118,6.260869565217392
2021,22,LA,67,44,23,0.6567164179104478,0.34328358208955223,0.7,NA,8.195121951219512,5.769230769230769
2022,1,ARI,65,43,22,0.6615384615384615,0.3384615384615385,0.7,NA,7.026315789473684,4.791666666666667
2022,1,ATL,71,33,38,0.4647887323943662,0.5352112676056338,0.3333333333333333,0.06060606060606061,8.545454545454545,3.9
2022,1,BAL,53,32,21,0.6037735849056604,0.39622641509433965,0.5,NA,12,3.8823529411764706
2022,1,BUF,58,33,25,0.5689655172413793,0.43103448275862066,0.5,NA,7.32258064516129,4.384615384615385
2022,1,CAR,50,31,19,0.62,0.38,0.25,NA,6.333333333333333,9.3125
2022,1,CHI,56,19,37,0.3392857142857143,0.6607142857142857,0.14285714285714285,NA,9.529411764705882,8.375
2022,1,CIN,95,61,34,0.6421052631578947,0.35789473684210527,0.7368421052631579,NA,7.018867924528302,5.363636363636363
2022,1,CLE,74,35,39,0.47297297297297297,0.527027027027027,0.4,NA,7.294117647058823,3.1666666666666665
2022,1,DAL,64,46,18,0.71875,0.28125,NA,NA,8.5,3.2857142857142856
2022,1,DEN,64,44,20,0.6875,0.3125,0.8,NA,6.5476190476190474,7.931034482758621
2022,1,DET,66,38,28,0.5757575757575758,0.42424242424242425,0.35714285714285715,NA,8.27027027027027,5.666666666666667
2022,1,GB,61,43,18,0.7049180327868853,0.29508196721311475,0.6,NA,5.615384615384615,6.538461538461538
2022,1,HOU,68,40,28,0.5882352941176471,0.4117647058823529,1,NA,7.1891891891891895,3.5217391304347827
2022,1,IND,90,52,38,0.5777777777777777,0.4222222222222222,0.5294117647058824,NA,6.26,5.5
2022,1,JAX,63,45,18,0.7142857142857143,0.2857142857142857,0.7333333333333333,NA,8.619047619047619,3.6666666666666665
2022,1,KC,66,39,27,0.5909090909090909,0.4090909090909091,0.8125,0.07692307692307693,7.794871794871795,6.4
2022,1,LA,66,48,18,0.7272727272727273,0.2727272727272727,0.6666666666666666,NA,5.829268292682927,4.275862068965517
2022,1,LAC,65,34,31,0.5230769230769231,0.47692307692307695,0.6666666666666666,0.11764705882352941,7,4.5
2022,1,LV,57,44,13,0.7719298245614035,0.22807017543859648,0.875,NA,9.216216216216216,5.7272727272727275
2022,1,MIA,59,36,23,0.6101694915254238,0.3898305084745763,0.4,NA,8.333333333333334,5.130434782608695
2022,1,MIN,61,33,28,0.5409836065573771,0.45901639344262296,0.7272727272727273,NA,5.125,6.608695652173913
2022,1,NE,54,32,22,0.5925925925925926,0.4074074074074074,1,NA,9.3,4.142857142857143
2022,1,NO,59,39,20,0.6610169491525424,0.3389830508474576,0.6666666666666666,NA,8.617647058823529,2.6956521739130435
2022,1,NYG,60,27,33,0.45,0.55,0.23076923076923078,NA,5.714285714285714,5.411764705882353
2022,1,NYJ,79,62,17,0.7848101265822784,0.21518987341772153,1,NA,4.8474576271186445,3.7567567567567566
2022,1,PHI,72,33,39,0.4583333333333333,0.5416666666666666,0.2857142857142857,NA,4.0625,7.944444444444445
2022,1,PIT,61,39,22,0.639344262295082,0.36065573770491804,0.42857142857142855,NA,7.921052631578948,3.6666666666666665
2022,1,SEA,49,30,19,0.6122448979591837,0.3877551020408163,0.5,NA,5.142857142857143,3.869565217391304
2022,1,SF,67,30,37,0.44776119402985076,0.5522388059701493,0.09090909090909091,NA,7.285714285714286,4.384615384615385
2022,1,TB,62,29,33,0.46774193548387094,0.532258064516129,0.625,NA,11.296296296296296,4.833333333333333
2022,1,TEN,60,34,26,0.5666666666666667,0.43333333333333335,0.75,NA,9.25,5.15
2022,1,WAS,72,44,28,0.6111111111111112,0.3888888888888889,0.8333333333333334,NA,7.073170731707317,6.592592592592593
2022,2,ARI,80,51,29,0.6375,0.3625,0.6470588235294118,NA,4.959183673469388,5.225806451612903
2022,2,ATL,57,30,27,0.5263157894736842,0.47368421052631576,0.47058823529411764,NA,7.884615384615385,4.823529411764706
2022,2,BAL,54,29,25,0.5370370370370371,0.46296296296296297,0.3333333333333333,0.13793103448275862,10.827586206896552,6.9523809523809526
2022,2,BUF,65,41,24,0.6307692307692307,0.36923076923076925,0.7142857142857143,NA,7.6,3.730769230769231
2022,2,CAR,54,31,23,0.5740740740740741,0.42592592592592593,0.6,NA,7.655172413793103,4.357142857142857
2022,2,CHI,41,14,27,0.34146341463414637,0.6585365853658537,0,NA,11,4.714285714285714
2022,2,CIN,68,43,25,0.6323529411764706,0.36764705882352944,0.6,NA,5.583333333333333,4.5
2022,2,CLE,65,28,37,0.4307692307692308,0.5692307692307692,0.35714285714285715,NA,5.407407407407407,5.454545454545454
2022,2,DAL,59,32,27,0.5423728813559322,0.4576271186440678,0.25,NA,5.741935483870968,6.105263157894737
2022,2,DEN,65,34,31,0.5230769230769231,0.47692307692307695,0.8571428571428571,NA,8.903225806451612,4.928571428571429
2022,2,DET,61,37,24,0.6065573770491803,0.39344262295081966,0.7272727272727273,NA,8.441176470588236,6.5
2022,2,GB,66,28,38,0.42424242424242425,0.5757575757575758,0.6666666666666666,NA,5.56,6.842105263157895
2022,2,HOU,59,41,18,0.6949152542372882,0.3050847457627119,0.5,NA,8.526315789473685,4.368421052631579
2022,2,IND,48,35,13,0.7291666666666666,0.2708333333333333,0.8571428571428571,NA,8.533333333333333,4
2022,2,JAX,67,30,37,0.44776119402985076,0.5522388059701493,0.375,0.1,6.566666666666666,5.48
2022,2,KC,54,36,18,0.6666666666666666,0.3333333333333333,0.7142857142857143,NA,7.114285714285714,4.291666666666667
2022,2,LA,63,37,26,0.5873015873015873,0.4126984126984127,0.6470588235294118,NA,6.916666666666667,4.518518518518518
2022,2,LAC,74,50,24,0.6756756756756757,0.32432432432432434,0.6363636363636364,NA,5.229166666666667,5.393939393939394
2022,2,LV,61,40,21,0.6557377049180327,0.3442622950819672,0.6363636363636364,NA,5.9743589743589745,5.84
2022,2,MIA,69,51,18,0.7391304347826086,0.2608695652173913,1,NA,7.24,6.111111111111111
2022,2,MIN,59,48,11,0.8135593220338984,0.1864406779661017,1,NA,5.869565217391305,3.8518518518518516
2022,2,NE,66,35,31,0.5303030303030303,0.4696969696969697,0.3333333333333333,0.08571428571428572,9.342857142857143,4.095238095238095
2022,2,NO,66,46,20,0.696969696969697,0.30303030303030304,0.8571428571428571,NA,13.35,2.48
2022,2,NYG,70,37,33,0.5285714285714286,0.4714285714285714,0.75,NA,5.911764705882353,3.1363636363636362
2022,2,NYJ,67,47,20,0.7014925373134329,0.29850746268656714,0.8181818181818182,NA,9.444444444444445,4.851851851851852
2022,2,PHI,68,34,34,0.5,0.5,0.6666666666666666,NA,9.258064516129032,5.423076923076923
2022,2,PIT,59,37,22,0.6271186440677966,0.3728813559322034,0.6,NA,7.818181818181818,3.619047619047619
2022,2,SEA,47,33,14,0.7021276595744681,0.2978723404255319,0.5,NA,5.666666666666667,3.5
2022,2,SF,70,25,45,0.35714285714285715,0.6428571428571429,0.23529411764705882,NA,7.5,7.333333333333333
2022,2,TB,65,35,30,0.5384615384615384,0.46153846153846156,0.5,NA,9.235294117647058,4.722222222222222
2022,2,TEN,53,26,27,0.49056603773584906,0.5094339622641509,0.5,NA,8.458333333333334,3.5833333333333335
2022,2,WAS,74,53,21,0.7162162162162162,0.28378378378378377,0.7333333333333333,NA,9.021739130434783,4.6
2022,3,ARI,81,60,21,0.7407407407407407,0.25925925925925924,0.7777777777777778,NA,6.137931034482759,4.486486486486487
2022,3,ATL,54,23,31,0.42592592592592593,0.5740740740740741,0.2857142857142857,NA,16.45,7.153846153846154
2022,3,BAL,59,33,26,0.559322033898305,0.4406779661016949,0.7142857142857143,NA,9.517241379310345,6.277777777777778
2022,3,BUF,90,67,23,0.7444444444444445,0.25555555555555554,0.6666666666666666,NA,6,5
2022,3,CAR,60,28,32,0.4666666666666667,0.5333333333333333,0.5,NA,6.28,12.166666666666666
2022,3,CHI,62,22,40,0.3548387096774194,0.6451612903225806,0,NA,9,5.625
2022,3,CIN,66,38,28,0.5757575757575758,0.42424242424242425,0.5,NA,7.75,5.608695652173913
2022,3,CLE,71,33,38,0.4647887323943662,0.5352112676056338,0.375,NA,6.483870967741935,5.666666666666667
2022,3,DAL,61,31,30,0.5081967213114754,0.4918032786885246,0.5833333333333334,0.0967741935483871,8.096774193548388,4.380952380952381
2022,3,DEN,71,38,33,0.5352112676056338,0.4647887323943662,0.3333333333333333,NA,7.454545454545454,4.45
2022,3,DET,76,41,35,0.5394736842105263,0.4605263157894737,0.5,0.14634146341463414,8.512195121951219,5.28
2022,3,GB,61,36,25,0.5901639344262295,0.4098360655737705,0.5,NA,5.057142857142857,6.592592592592593
2022,3,HOU,57,33,24,0.5789473684210527,0.42105263157894735,0.25,NA,7.4375,7.05
2022,3,IND,69,42,27,0.6086956521739131,0.391304347826087,0.5,NA,4.8108108108108105,3.814814814814815
2022,3,JAX,76,40,36,0.5263157894736842,0.47368421052631576,0.4583333333333333,NA,4.769230769230769,6.142857142857143
2022,3,KC,61,38,23,0.6229508196721312,0.3770491803278688,0.5,NA,8.13888888888889,8.1
2022,3,LA,46,26,20,0.5652173913043478,0.43478260869565216,0.45454545454545453,NA,8.8,10
2022,3,LAC,58,46,12,0.7931034482758621,0.20689655172413793,0.875,NA,7.822222222222222,6.92
2022,3,LV,66,47,19,0.7121212121212122,0.2878787878787879,0.7272727272727273,NA,8.866666666666667,3.5185185185185186
2022,3,MIA,39,22,17,0.5641025641025641,0.4358974358974359,0.2857142857142857,NA,8.95,3.3846153846153846
2022,3,MIN,67,42,25,0.6268656716417911,0.373134328358209,0.6666666666666666,NA,8.146341463414634,4.958333333333333
2022,3,NE,64,36,28,0.5625,0.4375,0.5,NA,12.0625,5.045454545454546
2022,3,NO,64,42,22,0.65625,0.34375,0.75,NA,11.902439024390244,3.12
2022,3,NYG,67,42,25,0.6268656716417911,0.373134328358209,NA,NA,7.1891891891891895,6.05
2022,3,NYJ,76,56,20,0.7368421052631579,0.2631578947368421,0.8,NA,10.076923076923077,4.285714285714286
2022,3,PHI,68,38,30,0.5588235294117647,0.4411764705882353,0.5714285714285714,NA,11.2,6.954545454545454
2022,3,PIT,55,33,22,0.6,0.4,0,NA,12.25,1.6
2022,3,SEA,69,46,23,0.6666666666666666,0.3333333333333333,0.75,NA,9.363636363636363,3.1875
2022,3,SF,52,33,19,0.6346153846153846,0.36538461538461536,0.75,NA,8.344827586206897,4.555555555555555
2022,3,TB,60,46,14,0.7666666666666667,0.23333333333333334,0.8571428571428571,NA,5.619047619047619,4
2022,3,TEN,55,28,27,0.509090909090909,0.4909090909090909,0.5,NA,7.111111111111111,6.842105263157895
2022,3,WAS,75,53,22,0.7066666666666667,0.29333333333333333,0.5833333333333334,NA,7.883720930232558,2.44
2022,4,ARI,71,34,37,0.4788732394366197,0.5211267605633803,0.4,NA,5.625,3.782608695652174
2022,4,ATL,55,20,35,0.36363636363636365,0.6363636363636364,0.3,NA,12.736842105263158,8
2022,4,BAL,64,31,33,0.484375,0.515625,0.38461538461538464,NA,4.586206896551724,3.6
2022,4,BUF,62,37,25,0.5967741935483871,0.4032258064516129,0.4,NA,7.444444444444445,4.894736842105263
2022,4,CAR,52,39,13,0.75,0.25,1,NA,5.944444444444445,4.818181818181818
2022,4,CHI,60,28,32,0.4666666666666667,0.5333333333333333,0.4444444444444444,NA,9.909090909090908,5.909090909090909
2022,4,CIN,63,33,30,0.5238095238095238,0.47619047619047616,0.2222222222222222,NA,10.15625,7.095238095238095
2022,4,CLE,71,36,35,0.5070422535211268,0.49295774647887325,0.38461538461538464,NA,8.028571428571428,3.5238095238095237
2022,4,DAL,57,28,29,0.49122807017543857,0.5087719298245614,0.7142857142857143,NA,7.962962962962963,5.666666666666667
2022,4,DEN,48,28,20,0.5833333333333334,0.4166666666666667,0.625,NA,11.36,4.117647058823529
2022,4,DET,68,42,26,0.6176470588235294,0.38235294117647056,0.6153846153846154,NA,9.825,6.185185185185185
2022,4,GB,71,36,35,0.5070422535211268,0.49295774647887325,0.42857142857142855,NA,10.2,5.857142857142857
2022,4,HOU,53,39,14,0.7358490566037735,0.2641509433962264,0.75,NA,7.314285714285714,4.115384615384615
2022,4,IND,63,40,23,0.6349206349206349,0.36507936507936506,0.6666666666666666,NA,6.378378378378378,5.592592592592593
2022,4,JAX,46,27,19,0.5869565217391305,0.41304347826086957,0.5,NA,7.956521739130435,8.090909090909092
2022,4,KC,77,40,37,0.5194805194805194,0.4805194805194805,0.5,NA,7.081081081081081,5.3478260869565215
2022,4,LA,73,55,18,0.7534246575342466,0.2465753424657534,0.7777777777777778,NA,5.270833333333333,4.0625
2022,4,LAC,67,40,27,0.5970149253731343,0.40298507462686567,0.5833333333333334,NA,7.538461538461538,5.962962962962963
2022,4,LV,74,36,38,0.4864864864864865,0.5135135135135135,0.5,NA,8.176470588235293,3.857142857142857
2022,4,MIA,60,38,22,0.6333333333333333,0.36666666666666664,0.625,NA,10.27027027027027,5.181818181818182
2022,4,MIN,67,42,25,0.6268656716417911,0.373134328358209,0.6428571428571429,NA,7.461538461538462,3.8846153846153846
2022,4,NE,58,25,33,0.43103448275862066,0.5689655172413793,0.4,NA,5.476190476190476,5
2022,4,NO,58,31,27,0.5344827586206896,0.46551724137931033,0.5,NA,11.107142857142858,2.8
2022,4,NYG,61,17,44,0.2786885245901639,0.7213114754098361,0,NA,9.6875,5.444444444444445
2022,4,NYJ,67,38,29,0.5671641791044776,0.43283582089552236,0.3333333333333333,NA,9,5.105263157894737
2022,4,PHI,78,28,50,0.358974358974359,0.6410256410256411,0.19047619047619047,NA,6.24,8.0625
2022,4,PIT,60,29,31,0.48333333333333334,0.5166666666666667,0.4,NA,14.461538461538462,3.823529411764706
2022,4,SEA,63,30,33,0.47619047619047616,0.5238095238095238,0.42857142857142855,0.16666666666666666,10.666666666666666,4.956521739130435
2022,4,SF,49,27,22,0.5510204081632653,0.4489795918367347,0.5,0.1111111111111111,5.592592592592593,12.1875
2022,4,TB,59,53,6,0.8983050847457628,0.1016949152542373,0.75,NA,6.269230769230769,4.897435897435898
2022,4,TEN,52,24,28,0.46153846153846156,0.5384615384615384,0.5,NA,4.285714285714286,5.0588235294117645
2022,4,WAS,71,44,27,0.6197183098591549,0.38028169014084506,0.6,NA,7.071428571428571,4.52
2022,5,ARI,69,43,26,0.6231884057971014,0.37681159420289856,0.75,NA,6.976190476190476,5.142857142857143
2022,5,ATL,62,31,31,0.5,0.5,0.2857142857142857,NA,9.08,4.5
2022,5,BAL,61,33,28,0.5409836065573771,0.45901639344262296,0.6666666666666666,NA,9.21875,3.9473684210526314
2022,5,BUF,54,36,18,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.2777777777777778,12.555555555555555,9.409090909090908
2022,5,CAR,66,48,18,0.7272727272727273,0.2727272727272727,0.4,NA,8.261904761904763,4.92
2022,5,CHI,48,24,24,0.5,0.5,0.5,NA,8.238095238095237,8.066666666666666
2022,5,CIN,59,38,21,0.6440677966101694,0.3559322033898305,0.8333333333333334,NA,3.4285714285714284,6.708333333333333
2022,5,CLE,65,34,31,0.5230769230769231,0.47692307692307695,0.5,0.14705882352941177,9.176470588235293,2.761904761904762
2022,5,DAL,54,19,35,0.35185185185185186,0.6481481481481481,0.5,NA,7.3125,4.1
2022,5,DEN,71,43,28,0.6056338028169014,0.39436619718309857,0.5,NA,9.384615384615385,8.380952380952381
2022,5,DET,64,37,27,0.578125,0.421875,1,NA,8.285714285714286,6.105263157894737
2022,5,GB,61,41,20,0.6721311475409836,0.32786885245901637,0.7272727272727273,NA,7.461538461538462,6
2022,5,HOU,56,25,31,0.44642857142857145,0.5535714285714286,0,NA,5.5,4.9375
2022,5,IND,73,47,26,0.6438356164383562,0.3561643835616438,1,NA,6.341463414634147,4.346153846153846
2022,5,JAX,73,47,26,0.6438356164383562,0.3561643835616438,0.625,NA,9.934782608695652,5.24
2022,5,KC,70,47,23,0.6714285714285714,0.32857142857142857,0.8,NA,6.372093023255814,5.172413793103448
2022,5,LA,64,49,15,0.765625,0.234375,0.6666666666666666,NA,8.022727272727273,6.137931034482759
2022,5,LAC,69,35,34,0.5072463768115942,0.4927536231884058,0.5714285714285714,NA,5.205882352941177,6.590909090909091
2022,5,LV,57,32,25,0.5614035087719298,0.43859649122807015,0.25,NA,10.266666666666667,5.368421052631579
2022,5,MIA,62,36,26,0.5806451612903226,0.41935483870967744,0.6666666666666666,NA,6.5588235294117645,3.789473684210526
2022,5,MIN,75,44,31,0.5866666666666667,0.41333333333333333,0.5,NA,4.285714285714286,5.303030303030303
2022,5,NE,56,21,35,0.375,0.625,0.4,0.14285714285714285,8.714285714285714,5.764705882352941
2022,5,NO,75,26,49,0.3466666666666667,0.6533333333333333,0.2222222222222222,NA,8,6.588235294117647
2022,5,NYG,59,28,31,0.4745762711864407,0.5254237288135594,0.42857142857142855,NA,5.148148148148148,5.666666666666667
2022,5,NYJ,56,23,33,0.4107142857142857,0.5892857142857143,0.09090909090909091,NA,9.380952380952381,9.571428571428571
2022,5,PHI,71,38,33,0.5352112676056338,0.4647887323943662,0.23529411764705882,NA,3.8055555555555554,6.384615384615385
2022,5,PIT,72,55,17,0.7638888888888888,0.2361111111111111,0.7272727272727273,NA,6.980769230769231,4.029411764705882
2022,5,SEA,50,29,21,0.58,0.42,0.75,NA,12,4.375
2022,5,SF,61,32,29,0.5245901639344263,0.47540983606557374,0.4444444444444444,NA,7.666666666666667,8.222222222222221
2022,5,TB,76,53,23,0.6973684210526315,0.3026315789473684,0.5384615384615384,NA,6.961538461538462,5.085714285714285
2022,5,TEN,62,30,32,0.4838709677419355,0.5161290322580645,0.5,NA,9.12,5.266666666666667
2022,5,WAS,58,41,17,0.7068965517241379,0.29310344827586204,1,NA,9.236842105263158,5.92
2022,6,ARI,71,43,28,0.6056338028169014,0.39436619718309857,0.4,NA,9,4.956521739130435
2022,6,ATL,56,16,40,0.2857142857142857,0.7142857142857143,0.16666666666666666,NA,5.5,4.384615384615385
2022,6,BAL,58,34,24,0.5862068965517241,0.41379310344827586,0.7777777777777778,NA,9.6875,4.0588235294117645
2022,6,BUF,72,41,31,0.5694444444444444,0.4305555555555556,0.6666666666666666,NA,7.375,4.444444444444445
2022,6,CAR,44,23,21,0.5227272727272727,0.4772727272727273,1,NA,0.9047619047619048,10.461538461538462
2022,6,CHI,69,32,37,0.463768115942029,0.5362318840579711,0.4166666666666667,NA,10.185185185185185,4.642857142857143
2022,6,CIN,55,41,14,0.7454545454545455,0.2545454545454545,0.8,NA,6.162162162162162,6.285714285714286
2022,6,CLE,68,50,18,0.7352941176470589,0.2647058823529412,0.6666666666666666,NA,11.71111111111111,3.7142857142857144
2022,6,DAL,64,38,26,0.59375,0.40625,0.5714285714285714,0.07894736842105263,8.289473684210526,4.444444444444445
2022,6,DEN,55,32,23,0.5818181818181818,0.41818181818181815,1,NA,9.535714285714286,4.8
2022,6,GB,69,49,20,0.7101449275362319,0.2898550724637681,1,NA,8.222222222222221,3.7142857142857144
2022,6,IND,76,59,17,0.7763157894736842,0.2236842105263158,0.6923076923076923,NA,5.155172413793103,5.0476190476190474
2022,6,JAX,60,27,33,0.45,0.55,0.2222222222222222,NA,3.9545454545454546,5.9
2022,6,KC,61,43,18,0.7049180327868853,0.29508196721311475,0.36363636363636365,NA,5.275,8.32
2022,6,LA,63,34,29,0.5396825396825397,0.4603174603174603,0.6153846153846154,NA,4.424242424242424,5.884615384615385
2022,6,LAC,83,59,24,0.7108433734939759,0.2891566265060241,0.6153846153846154,NA,5.912280701754386,4
2022,6,MIA,74,54,20,0.7297297297297297,0.2702702702702703,0.75,NA,8.72340425531915,6.133333333333334
2022,6,MIN,51,34,17,0.6666666666666666,0.3333333333333333,0.8333333333333334,NA,5.566666666666666,4.8
2022,6,NE,65,36,29,0.5538461538461539,0.4461538461538462,0.4117647058823529,NA,5.0588235294117645,6.875
2022,6,NO,71,37,34,0.5211267605633803,0.4788732394366197,0.6666666666666666,NA,8.11111111111111,3.789473684210526
2022,6,NYG,62,31,31,0.5,0.5,0.3684210526315789,NA,6.62962962962963,4.105263157894737
2022,6,NYJ,53,20,33,0.37735849056603776,0.6226415094339622,0.08333333333333333,NA,6.166666666666667,5.1
2022,6,PHI,69,29,40,0.42028985507246375,0.5797101449275363,0.5833333333333334,NA,5.32,7.2
2022,6,PIT,61,32,29,0.5245901639344263,0.47540983606557374,0.6,NA,6.233333333333333,4.2
2022,6,SEA,66,36,30,0.5454545454545454,0.45454545454545453,0.5,NA,6.870967741935484,4.9
2022,6,SF,57,41,16,0.7192982456140351,0.2807017543859649,0.5714285714285714,0.12195121951219512,7.536585365853658,7.448275862068965
2022,6,TB,69,43,26,0.6231884057971014,0.37681159420289856,0.7058823529411765,NA,7.55,3.48
2022,6,WAS,54,26,28,0.48148148148148145,0.5185185185185185,0.5,NA,6.2272727272727275,6
2022,7,ARI,62,32,30,0.5161290322580645,0.4838709677419355,0.3333333333333333,NA,7.448275862068965,4.7
2022,7,ATL,45,16,29,0.35555555555555557,0.6444444444444445,0.16666666666666666,NA,8.384615384615385,5.375
2022,7,BAL,63,19,44,0.30158730158730157,0.6984126984126984,0.3333333333333333,NA,5.3125,6.222222222222222
2022,7,CAR,50,23,27,0.46,0.54,0.5,NA,8.5,5
2022,7,CHI,70,25,45,0.35714285714285715,0.6428571428571429,0.09090909090909091,NA,9.761904761904763,5.3076923076923075
2022,7,CIN,66,45,21,0.6818181818181818,0.3181818181818182,0.38461538461538464,NA,8.642857142857142,4.970588235294118
2022,7,CLE,56,32,24,0.5714285714285714,0.42857142857142855,0.3,NA,6.592592592592593,4.7272727272727275
2022,7,DAL,59,27,32,0.4576271186440678,0.5423728813559322,0.25,NA,10.8,4.157894736842105
2022,7,DEN,75,47,28,0.6266666666666667,0.37333333333333335,0,NA,10.565217391304348,3.9583333333333335
2022,7,DET,56,31,25,0.5535714285714286,0.44642857142857145,0.5,NA,6,6.476190476190476
2022,7,GB,47,35,12,0.7446808510638298,0.2553191489361702,0.6666666666666666,0.11428571428571428,5.4,5.3478260869565215
2022,7,HOU,65,42,23,0.6461538461538462,0.35384615384615387,0.7272727272727273,NA,5.414634146341464,6.535714285714286
2022,7,IND,64,47,17,0.734375,0.265625,0.6,NA,4.0227272727272725,3.606060606060606
2022,7,JAX,66,44,22,0.6666666666666666,0.3333333333333333,0.4117647058823529,0.13636363636363635,10.772727272727273,5.136363636363637
2022,7,KC,58,37,21,0.6379310344827587,0.3620689655172414,0.6666666666666666,NA,7.25,7.76
2022,7,LAC,69,54,15,0.782608695652174,0.21739130434782608,0.9,NA,6.294117647058823,5.848484848484849
2022,7,LV,55,28,27,0.509090909090909,0.4909090909090909,0,NA,7.296296296296297,5
2022,7,MIA,62,35,27,0.5645161290322581,0.43548387096774194,0.4444444444444444,0.08571428571428572,9.857142857142858,4.333333333333333
2022,7,NE,48,29,19,0.6041666666666666,0.3958333333333333,0,NA,8.714285714285714,4.117647058823529
2022,7,NO,71,49,22,0.6901408450704225,0.30985915492957744,0.5833333333333334,0.12244897959183673,7.918367346938775,7
2022,7,NYG,70,31,39,0.44285714285714284,0.5571428571428572,0.3333333333333333,NA,6.933333333333334,5.2105263157894735
2022,7,NYJ,53,29,24,0.5471698113207547,0.4528301886792453,0,NA,4.730769230769231,6.1875
2022,7,PIT,69,46,23,0.6666666666666666,0.3333333333333333,0.3333333333333333,NA,6.840909090909091,3.53125
2022,7,SEA,63,29,34,0.4603174603174603,0.5396825396825397,0.5384615384615384,NA,7.62962962962963,3.95
2022,7,SF,72,51,21,0.7083333333333334,0.2916666666666667,0.8333333333333334,NA,7.413043478260869,5.931034482758621
2022,7,TB,66,50,16,0.7575757575757576,0.24242424242424243,0.8571428571428571,NA,7.326530612244898,4.1875
2022,7,TEN,57,22,35,0.38596491228070173,0.6140350877192983,0.6666666666666666,NA,7.2,3.6923076923076925
2022,7,WAS,72,34,38,0.4722222222222222,0.5277777777777778,0.47058823529411764,NA,5.878787878787879,5.4
2022,8,ARI,71,49,22,0.6901408450704225,0.30985915492957744,0.45454545454545453,NA,6.545454545454546,5.774193548387097
2022,8,ATL,67,30,37,0.44776119402985076,0.5522388059701493,0.3,NA,10.892857142857142,8.2
2022,8,BAL,74,41,33,0.5540540540540541,0.44594594594594594,0.6,NA,5.7631578947368425,4.481481481481482
2022,8,BUF,54,27,27,0.5,0.5,0.3333333333333333,NA,12.84,6.6923076923076925
2022,8,CAR,74,37,37,0.5,0.5,0.125,NA,11.75,7.473684210526316
2022,8,CHI,73,30,43,0.410958904109589,0.589041095890411,0.5555555555555556,NA,8.5,4.888888888888889
2022,8,CIN,50,40,10,0.8,0.2,0.5,NA,5.714285714285714,4.6
2022,8,CLE,70,25,45,0.35714285714285715,0.6428571428571429,0.15384615384615385,NA,10.227272727272727,6.117647058823529
2022,8,DAL,57,28,29,0.49122807017543857,0.5087719298245614,0.4444444444444444,NA,6.925925925925926,4.523809523809524
2022,8,DEN,61,33,28,0.5409836065573771,0.45901639344262296,0.16666666666666666,NA,11.333333333333334,6.722222222222222
2022,8,DET,57,38,19,0.6666666666666666,0.3333333333333333,0.5,NA,7.216216216216216,6.592592592592593
2022,8,GB,63,32,31,0.5079365079365079,0.49206349206349204,0.75,NA,7.866666666666666,5.368421052631579
2022,8,HOU,51,33,18,0.6470588235294118,0.35294117647058826,1,NA,7.866666666666666,3.5294117647058822
2022,8,IND,54,25,29,0.46296296296296297,0.5370370370370371,0.3333333333333333,NA,8.347826086956522,5.352941176470588
2022,8,JAX,65,33,32,0.5076923076923077,0.49230769230769234,0.2222222222222222,NA,5.580645161290323,4.5
2022,8,LA,56,35,21,0.625,0.375,0.5,NA,4.181818181818182,4.5
2022,8,LV,56,43,13,0.7678571428571429,0.23214285714285715,1,NA,8.35897435897436,5.086956521739131
2022,8,MIA,64,38,26,0.59375,0.40625,0.5,NA,11.222222222222221,2.3793103448275863
2022,8,MIN,68,39,29,0.5735294117647058,0.4264705882352941,0.5833333333333334,NA,6.472222222222222,4.375
2022,8,NE,75,41,34,0.5466666666666666,0.4533333333333333,0.625,NA,4.571428571428571,5.625
2022,8,NO,63,31,32,0.49206349206349204,0.5079365079365079,0.5714285714285714,0.06451612903225806,5.516129032258065,5.434782608695652
2022,8,NYG,64,36,28,0.5625,0.4375,0.2,NA,7.870967741935484,5.647058823529412
2022,8,NYJ,58,43,15,0.7413793103448276,0.25862068965517243,0.6666666666666666,NA,9.731707317073171,9.7
2022,8,PHI,53,33,20,0.6226415094339622,0.37735849056603776,0,NA,10.566666666666666,6
2022,8,PIT,70,46,24,0.6571428571428571,0.34285714285714286,0.8333333333333334,NA,5.85,5.2592592592592595
2022,8,SEA,62,37,25,0.5967741935483871,0.4032258064516129,0.6,NA,8.029411764705882,5.826086956521739
2022,8,SF,52,29,23,0.5576923076923077,0.4423076923076923,0.5,NA,7.423076923076923,6.090909090909091
2022,8,TB,63,47,16,0.746031746031746,0.25396825396825395,0.7368421052631579,NA,6.545454545454546,6.8076923076923075
2022,8,TEN,58,13,45,0.22413793103448276,0.7758620689655172,0.14285714285714285,NA,7.3,6.833333333333333
2022,8,WAS,61,33,28,0.5409836065573771,0.45901639344262296,0.2857142857142857,NA,5.806451612903226,6.956521739130435
2022,9,ARI,61,40,21,0.6557377049180327,0.3442622950819672,0.75,NA,6.085714285714285,3.92
