game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date
2022_12_DEN_CAR,2022,12,2022-11-27,Sunday,13:00,CAR,DEN,23,10,7,7,-1,36.5,-101,-111,105,-116,outdoors,grass,66,15,CAR00,2022-11-27
2022_12_TB_CLE,2022,12,2022-11-27,Sunday,13:00,CLE,TB,23,17,7,14,-3,42,-109,-103,151,-169,outdoors,grass,56,14,CLE00,2022-11-27
2022_12_BAL_JAX,2022,12,2022-11-27,Sunday,13:00,JAX,BAL,28,27,14,7,-3.5,43,-111,-102,147,-164,outdoors,grass,77,19,JAX00,2022-11-27
2022_12_HOU_MIA,2022,12,2022-11-27,Sunday,13:00,MIA,HOU,30,15,14,7,14,47,-109,-103,-822,613,outdoors,grass,84,13,MIA00,2022-11-27
2022_12_CHI_NYJ,2022,12,2022-11-27,Sunday,13:00,NYJ,CHI,31,10,7,7,8.5,36.5,-109,-103,-375,315,outdoors,fieldturf,50,9,NYC01,2022-11-27
2022_12_CIN_TEN,2022,12,2022-11-27,Sunday,13:00,TEN,CIN,16,20,10,7,-1,43,105,-118,-105,-105,outdoors,grass,56,14,NAS00,2022-11-27
2022_12_ATL_WAS,2022,12,2022-11-27,Sunday,13:00,WAS,ATL,19,13,7,7,3.5,40.5,101,-114,-183,163,outdoors,grass,46,9,WAS00,2022-11-27
2022_12_LAC_ARI,2022,12,2022-11-27,Sunday,16:05,ARI,LAC,24,25,6,7,-2.5,48.5,-112,-100,123,-136,closed,grass,NA,NA,PHO00,2022-11-27
2022_12_LV_SEA,2022,12,2022-11-27,Sunday,16:05,SEA,LV,34,40,14,7,4,47.5,-109,-103,-196,174,outdoors,fieldturf,44,8,SEA00,2022-11-27
2022_12_LA_KC,2022,12,2022-11-27,Sunday,16:25,KC,LA,26,10,7,7,16.5,42,-104,-108,-1088,768,outdoors,grass,44,6,KAN00,2022-11-27
2022_12_NO_SF,2022,12,2022-11-27,Sunday,16:25,SF,NO,13,0,6,7,9.5,44,103,-116,-392,327,outdoors,grass,59,2,SFO01,2022-11-27
2022_12_GB_PHI,2022,12,2022-11-27,Sunday,20:20,PHI,GB,40,33,7,10,6.5,46,-106,-106,-278,241,outdoors,grass,62,24,PHI00,2022-11-27
2022_12_PIT_IND,2022,12,2022-11-28,Monday,20:15,IND,PIT,17,24,8,8,2.5,40,101,-114,-128,116,closed,fieldturf,NA,NA,IND00,2022-11-28
2022_13_BUF_NE,2022,13,2022-12-01,Thursday,20:15,NE,BUF,10,24,7,7,-3.5,43.5,-109,-103,165,-185,outdoors,fieldturf,35,2,BOS00,2022-12-01
2022_13_PIT_ATL,2022,13,2022-12-04,Sunday,13:00,ATL,PIT,16,19,7,6,-1,43,-104,-108,103,-113,closed,fieldturf,NA,NA,ATL97,2022-12-04
2022_13_DEN_BAL,2022,13,2022-12-04,Sunday,13:00,BAL,DEN,10,9,7,7,9.5,40.5,-113,100,-347,294,outdoors,grass,63,8,BAL00,2022-12-04
2022_13_GB_CHI,2022,13,2022-12-04,Sunday,13:00,CHI,GB,19,28,7,7,-4,45,101,-114,163,-182,outdoors,grass,38,12,CHI98,2022-12-04
2022_13_JAX_DET,2022,13,2022-12-04,Sunday,13:00,DET,JAX,40,14,10,7,1,51.5,101,-114,-118,107,dome,fieldturf,NA,NA,DET00,2022-12-04
2022_13_CLE_HOU,2022,13,2022-12-04,Sunday,13:00,HOU,CLE,14,27,7,7,-7.5,47,106,-119,280,-329,closed,astroturf,NA,NA,HOU00,2022-12-04
2022_13_NYJ_MIN,2022,13,2022-12-04,Sunday,13:00,MIN,NYJ,27,22,10,7,3,44,-104,-108,-146,132,dome,sportturf,NA,NA,MIN01,2022-12-04
2022_13_WAS_NYG,2022,13,2022-12-04,Sunday,13:00,NYG,WAS,20,20,10,7,-2.5,40,-108,-104,113,-124,outdoors,fieldturf,40,9,NYC01,2022-12-04
2022_13_TEN_PHI,2022,13,2022-12-04,Sunday,13:00,PHI,TEN,35,10,7,7,5,44.5,-114,101,-213,189,outdoors,grass,60,7,PHI00,2022-12-04
2022_13_SEA_LA,2022,13,2022-12-04,Sunday,16:05,LA,SEA,23,27,7,7,-7,41,-114,101,252,-292,dome,matrixturf,NA,NA,LAX01,2022-12-04
2022_13_MIA_SF,2022,13,2022-12-04,Sunday,16:05,SF,MIA,33,17,7,7,4.5,46,-102,-110,-222,196,outdoors,grass,38,6,SFO01,2022-12-04
2022_13_KC_CIN,2022,13,2022-12-04,Sunday,16:25,CIN,KC,27,24,7,7,-2.5,53,-105,-107,120,-132,outdoors,fieldturf,57,2,CIN00,2022-12-04
2022_13_LAC_LV,2022,13,2022-12-04,Sunday,16:25,LV,LAC,27,20,7,7,2.5,49,-114,102,-139,125,dome,grass,NA,NA,VEG00,2022-12-04
2022_13_IND_DAL,2022,13,2022-12-04,Sunday,20:20,DAL,IND,54,19,10,6,11,44.5,-108,-104,-460,376,closed,matrixturf,NA,NA,DAL00,2022-12-04
2022_13_NO_TB,2022,13,2022-12-05,Monday,20:15,TB,NO,17,16,8,8,3.5,41,-105,-107,-190,169,outdoors,grass,69,2,TAM00,2022-12-05
2022_14_LV_LA,2022,14,2022-12-08,Thursday,20:15,LA,LV,17,16,4,4,-6.5,42.5,102,-115,245,-283,dome,matrixturf,NA,NA,LAX01,2022-12-08
2022_14_NYJ_BUF,2022,14,2022-12-11,Sunday,13:00,BUF,NYJ,20,12,10,7,10,43.5,-108,-104,-398,332,outdoors,a_turf,36,11,BUF00,2022-12-11
2022_14_CLE_CIN,2022,14,2022-12-11,Sunday,13:00,CIN,CLE,23,10,7,7,4.5,47,-105,-108,-204,181,outdoors,fieldturf,47,8,CIN00,2022-12-11
2022_14_HOU_DAL,2022,14,2022-12-11,Sunday,13:00,DAL,HOU,27,23,7,7,17,44.5,-104,-108,-1365,918,closed,matrixturf,NA,NA,DAL00,2022-12-11
2022_14_MIN_DET,2022,14,2022-12-11,Sunday,13:00,DET,MIN,34,23,7,7,2.5,51.5,-102,-110,-132,119,dome,fieldturf,NA,NA,DET00,2022-12-11
2022_14_PHI_NYG,2022,14,2022-12-11,Sunday,13:00,NYG,PHI,22,48,7,7,-7.5,44.5,-103,-109,260,-302,outdoors,fieldturf,37,6,NYC01,2022-12-11
2022_14_BAL_PIT,2022,14,2022-12-11,Sunday,13:00,PIT,BAL,14,16,7,7,1.5,37,101,-114,-124,112,outdoors,grass,42,12,PIT00,2022-12-11
2022_14_JAX_TEN,2022,14,2022-12-11,Sunday,13:00,TEN,JAX,22,36,7,7,3,42,-101,-112,-169,151,outdoors,grass,54,8,NAS00,2022-12-11
2022_14_KC_DEN,2022,14,2022-12-11,Sunday,16:05,DEN,KC,28,34,7,7,-8.5,44.5,-100,-112,329,-394,outdoors,grass,55,4,DEN00,2022-12-11
2022_14_CAR_SEA,2022,14,2022-12-11,Sunday,16:25,SEA,CAR,24,30,7,14,3.5,44.5,-104,-109,-200,178,outdoors,fieldturf,45,4,SEA00,2022-12-11
2022_14_TB_SF,2022,14,2022-12-11,Sunday,16:25,SF,TB,35,7,7,6,3.5,38,-117,104,-196,175,outdoors,grass,54,8,SFO01,2022-12-11
2022_14_MIA_LAC,2022,14,2022-12-11,Sunday,20:20,LAC,MIA,23,17,7,7,-3,54.5,-110,-102,146,-163,dome,matrixturf,NA,NA,LAX01,2022-12-11
2022_14_NE_ARI,2022,14,2022-12-12,Monday,20:15,ARI,NE,13,27,15,11,-2,44,-110,-103,113,-125,closed,grass,NA,NA,PHO00,2022-12-12
2022_15_SF_SEA,2022,15,2022-12-15,Thursday,20:15,SEA,SF,13,21,4,4,-3,43,-103,-109,152,-169,outdoors,fieldturf,NA,NA,SEA00,2022-12-15
2022_15_IND_MIN,2022,15,2022-12-17,Saturday,13:00,MIN,IND,39,36,6,13,3.5,46.5,-105,-107,-188,168,dome,sportturf,NA,NA,MIN01,2022-12-17
2022_15_BAL_CLE,2022,15,2022-12-17,Saturday,16:30,CLE,BAL,13,3,6,6,2.5,39.5,-105,-107,-155,139,outdoors,grass,34,12,CLE00,2022-12-17
2022_15_MIA_BUF,2022,15,2022-12-17,Saturday,20:15,BUF,MIA,32,29,6,6,7,44,-119,106,-320,273,outdoors,a_turf,29,4,BUF00,2022-12-17
2022_15_PIT_CAR,2022,15,2022-12-18,Sunday,13:00,CAR,PIT,16,24,7,7,2.5,36.5,-114,101,-145,130,outdoors,grass,47,7,CAR00,2022-12-18
2022_15_PHI_CHI,2022,15,2022-12-18,Sunday,13:00,CHI,PHI,20,25,14,7,-8.5,48,-103,-110,323,-386,outdoors,grass,17,17,CHI98,2022-12-18
2022_15_KC_HOU,2022,15,2022-12-18,Sunday,13:00,HOU,KC,24,30,7,7,-14.5,48.5,-103,-109,572,-755,closed,astroturf,NA,NA,HOU00,2022-12-18
2022_15_DAL_JAX,2022,15,2022-12-18,Sunday,13:00,JAX,DAL,40,34,7,7,-4,48.5,-110,-103,168,-188,outdoors,grass,54,9,JAX00,2022-12-18
2022_15_ATL_NO,2022,15,2022-12-18,Sunday,13:00,NO,ATL,21,18,13,14,5,43.5,-103,-109,-231,203,dome,sportturf,NA,NA,NOR00,2022-12-18
2022_15_DET_NYJ,2022,15,2022-12-18,Sunday,13:00,NYJ,DET,17,20,7,7,2,44,-103,-109,-132,120,outdoors,fieldturf,38,13,NYC01,2022-12-18
2022_15_ARI_DEN,2022,15,2022-12-18,Sunday,16:05,DEN,ARI,24,15,7,6,1.5,37.5,-103,-110,-121,110,outdoors,grass,37,4,DEN00,2022-12-18
2022_15_NE_LV,2022,15,2022-12-18,Sunday,16:05,LV,NE,30,24,10,6,1,45,-108,-105,-129,117,dome,grass,NA,NA,VEG00,2022-12-18
2022_15_TEN_LAC,2022,15,2022-12-18,Sunday,16:25,LAC,TEN,17,14,7,7,3,46.5,-112,-101,-158,142,dome,matrixturf,NA,NA,LAX01,2022-12-18
2022_15_CIN_TB,2022,15,2022-12-18,Sunday,16:25,TB,CIN,23,34,7,7,-3.5,47,-114,101,150,-167,outdoors,grass,66,6,TAM00,2022-12-18
2022_15_NYG_WAS,2022,15,2022-12-18,Sunday,20:20,WAS,NYG,12,20,14,7,4.5,40.5,-108,-104,-203,180,outdoors,grass,35,13,WAS00,2022-12-18
2022_15_LA_GB,2022,15,2022-12-19,Monday,20:15,GB,LA,24,12,15,11,8,39.5,-111,-101,-356,301,outdoors,grass,15,4,GNB00,2022-12-19
2022_16_JAX_NYJ,2022,16,2022-12-22,Thursday,20:15,NYJ,JAX,3,19,4,4,2.5,36.5,-106,-106,-136,123,outdoors,fieldturf,43,17,NYC01,2022-12-22
2022_16_ATL_BAL,2022,16,2022-12-24,Saturday,13:00,BAL,ATL,17,9,7,6,6.5,35,-107,-105,-274,238,outdoors,grass,17,9,BAL00,2022-12-24
2022_16_DET_CAR,2022,16,2022-12-24,Saturday,13:00,CAR,DET,37,23,6,6,-2.5,43.5,-100,-112,117,-129,outdoors,grass,20,12,CAR00,2022-12-24
2022_16_BUF_CHI,2022,16,2022-12-24,Saturday,13:00,CHI,BUF,13,35,6,7,-8,40,-115,102,304,-360,outdoors,grass,7,17,CHI98,2022-12-24
2022_16_NO_CLE,2022,16,2022-12-24,Saturday,13:00,CLE,NO,10,17,7,6,3,32,-104,-108,-181,162,outdoors,grass,6,27,CLE00,2022-12-24
2022_16_SEA_KC,2022,16,2022-12-24,Saturday,13:00,KC,SEA,24,10,6,9,10.5,50.5,-107,-105,-447,367,outdoors,grass,12,9,KAN00,2022-12-24
2022_16_NYG_MIN,2022,16,2022-12-24,Saturday,13:00,MIN,NYG,27,24,7,6,4.5,48,-104,-109,-215,191,dome,sportturf,NA,NA,MIN01,2022-12-24
2022_16_CIN_NE,2022,16,2022-12-24,Saturday,13:00,NE,CIN,18,22,6,6,-3,42,-103,-109,136,-151,outdoors,fieldturf,21,2,BOS00,2022-12-24
2022_16_HOU_TEN,2022,16,2022-12-24,Saturday,14:00,TEN,HOU,14,19,6,6,3,34,-101,-111,-170,153,outdoors,grass,22,14,NAS00,2022-12-24
2022_16_WAS_SF,2022,16,2022-12-24,Saturday,16:05,SF,WAS,37,20,9,6,6.5,37.5,102,-114,-279,241,outdoors,grass,54,2,SFO01,2022-12-24
2022_16_PHI_DAL,2022,16,2022-12-24,Saturday,16:25,DAL,PHI,40,34,6,6,4,48,-101,-112,-200,178,closed,matrixturf,NA,NA,DAL00,2022-12-24
2022_16_LV_PIT,2022,16,2022-12-24,Saturday,20:15,PIT,LV,13,10,6,6,2.5,38.5,-102,-110,-141,127,outdoors,grass,9,21,PIT00,2022-12-24
2022_16_GB_MIA,2022,16,2022-12-25,Sunday,13:00,MIA,GB,20,26,8,6,3.5,49,-109,-103,-182,163,outdoors,grass,45,14,MIA00,2022-12-25
2022_16_DEN_LA,2022,16,2022-12-25,Sunday,16:30,LA,DEN,51,14,6,7,-3,36.5,-103,-109,155,-173,dome,matrixturf,NA,NA,LAX01,2022-12-25
2022_16_TB_ARI,2022,16,2022-12-25,Sunday,20:20,ARI,TB,16,19,7,7,-7.5,41.5,-108,-104,273,-320,open,grass,NA,NA,PHO00,2022-12-25
2022_16_LAC_IND,2022,16,2022-12-26,Monday,20:15,IND,LAC,3,20,9,8,-3.5,44.5,-109,-103,165,-185,closed,fieldturf,NA,NA,IND00,2022-12-26
2022_17_DAL_TEN,2022,17,2022-12-29,Thursday,20:15,TEN,DAL,13,27,5,5,-14,41,101,-113,563,-741,outdoors,grass,56,4,NAS00,2022-12-29
2022_17_ARI_ATL,2022,17,2023-01-01,Sunday,13:00,ATL,ARI,20,19,8,7,7,41,100,-113,-279,241,closed,fieldturf,NA,NA,ATL97,2023-01-01
2022_17_CHI_DET,2022,17,2023-01-01,Sunday,13:00,DET,CHI,41,10,8,8,4.5,52.5,-101,-111,-219,194,dome,fieldturf,NA,NA,DET00,2023-01-01
2022_17_JAX_HOU,2022,17,2023-01-01,Sunday,13:00,HOU,JAX,3,31,8,10,-3.5,43,-115,102,167,-187,closed,astroturf,NA,NA,HOU00,2023-01-01
2022_17_DEN_KC,2022,17,2023-01-01,Sunday,13:00,KC,DEN,27,24,8,7,13.5,46,-108,-104,-711,544,outdoors,grass,47,2,KAN00,2023-01-01
2022_17_MIA_NE,2022,17,2023-01-01,Sunday,13:00,NE,MIA,23,21,8,7,3,41.5,-105,-107,-160,144,outdoors,fieldturf,53,2,BOS00,2023-01-01
2022_17_IND_NYG,2022,17,2023-01-01,Sunday,13:00,NYG,IND,38,10,8,6,5.5,38.5,-109,-103,-229,202,outdoors,fieldturf,52,14,NYC01,2023-01-01
2022_17_NO_PHI,2022,17,2023-01-01,Sunday,13:00,PHI,NO,10,20,8,8,5.5,41.5,-113,101,-225,198,outdoors,grass,54,11,PHI00,2023-01-01
2022_17_CAR_TB,2022,17,2023-01-01,Sunday,13:00,TB,CAR,30,24,7,8,3.5,40.5,-109,-103,-184,164,outdoors,grass,75,2,TAM00,2023-01-01
2022_17_CLE_WAS,2022,17,2023-01-01,Sunday,13:00,WAS,CLE,10,24,8,8,1,41.5,-103,-109,-117,106,outdoors,grass,59,9,WAS00,2023-01-01
2022_17_SF_LV,2022,17,2023-01-01,Sunday,16:05,LV,SF,34,37,8,8,-10,41.5,-105,-107,371,-453,dome,grass,NA,NA,VEG00,2023-01-01
2022_17_NYJ_SEA,2022,17,2023-01-01,Sunday,16:05,SEA,NYJ,23,6,8,10,-1,43,-109,-103,102,-113,outdoors,fieldturf,45,2,SEA00,2023-01-01
2022_17_MIN_GB,2022,17,2023-01-01,Sunday,16:25,GB,MIN,41,17,7,8,3,47.5,-109,-103,-173,155,outdoors,grass,39,7,GNB00,2023-01-01
2022_17_LA_LAC,2022,17,2023-01-01,Sunday,16:25,LAC,LA,31,10,6,7,6.5,41.5,-100,-112,-283,244,dome,matrixturf,NA,NA,LAX01,2023-01-01
2022_17_PIT_BAL,2022,17,2023-01-01,Sunday,20:20,BAL,PIT,13,16,8,8,1,35.5,-107,-105,-121,110,outdoors,grass,44,2,BAL00,2023-01-01
2022_18_KC_LV,2022,18,2023-01-07,Saturday,16:30,LV,KC,13,31,6,6,-9,51.5,-104,-108,338,-407,dome,grass,NA,NA,VEG00,2023-01-07
2022_18_TEN_JAX,2022,18,2023-01-07,Saturday,20:15,JAX,TEN,20,16,6,9,6,39.5,-106,-106,-260,227,outdoors,grass,56,4,JAX00,2023-01-07
2022_18_TB_ATL,2022,18,2023-01-08,Sunday,13:00,ATL,TB,30,17,7,7,6,40.5,-106,-106,-235,207,closed,fieldturf,NA,NA,ATL97,2023-01-08
2022_18_NE_BUF,2022,18,2023-01-08,Sunday,13:00,BUF,NE,35,23,6,7,8,44,-108,-104,-373,314,outdoors,a_turf,30,6,BUF00,2023-01-08
2022_18_MIN_CHI,2022,18,2023-01-08,Sunday,13:00,CHI,MIN,13,29,7,7,-6.5,42.5,-109,-103,227,-260,outdoors,grass,32,2,CHI98,2023-01-08
2022_18_BAL_CIN,2022,18,2023-01-08,Sunday,13:00,CIN,BAL,27,16,6,7,11,39,-110,-102,-603,474,outdoors,fieldturf,38,7,CIN00,2023-01-08
2022_18_HOU_IND,2022,18,2023-01-08,Sunday,13:00,IND,HOU,31,32,7,7,3,38,-101,-111,-142,128,closed,fieldturf,NA,NA,IND00,2023-01-08
2022_18_NYJ_MIA,2022,18,2023-01-08,Sunday,13:00,MIA,NYJ,11,6,7,7,3.5,37.5,-103,-110,-200,178,outdoors,grass,75,9,MIA00,2023-01-08
2022_18_CAR_NO,2022,18,2023-01-08,Sunday,13:00,NO,CAR,7,10,7,7,3.5,41.5,-105,-107,-179,160,dome,sportturf,NA,NA,NOR00,2023-01-08
2022_18_CLE_PIT,2022,18,2023-01-08,Sunday,13:00,PIT,CLE,28,14,7,7,2.5,40,-106,-106,-142,128,outdoors,grass,36,8,PIT00,2023-01-08
2022_18_LAC_DEN,2022,18,2023-01-08,Sunday,16:25,DEN,LAC,31,28,7,7,6,38.5,-110,-103,-254,222,outdoors,grass,43,4,DEN00,2023-01-08
2022_18_NYG_PHI,2022,18,2023-01-08,Sunday,16:25,PHI,NYG,22,16,7,7,16.5,42.5,-107,-105,-1252,858,outdoors,grass,43,12,PHI00,2023-01-08
2022_18_LA_SEA,2022,18,2023-01-08,Sunday,16:25,SEA,LA,19,16,7,7,5.5,41.5,-111,-101,-224,198,outdoors,fieldturf,45,4,SEA00,2023-01-08
2022_18_ARI_SF,2022,18,2023-01-08,Sunday,16:25,SF,ARI,38,13,7,7,14,40,-105,-107,-1061,753,outdoors,grass,57,2,SFO01,2023-01-08
2022_18_DAL_WAS,2022,18,2023-01-08,Sunday,16:25,WAS,DAL,26,6,7,10,-7.5,40.5,-108,-104,274,-320,outdoors,grass,42,7,WAS00,2023-01-08
2022_18_DET_GB,2022,18,2023-01-08,Sunday,20:20,GB,DET,16,20,7,7,5.5,49,101,-113,-273,237,outdoors,grass,21,4,GNB00,2023-01-08
2022_19_SEA_SF,2022,19,2023-01-14,Saturday,16:30,SF,SEA,41,23,6,6,10,42,-110,-102,-447,367,outdoors,grass,57,11,SFO01,2023-01-14
2022_19_LAC_JAX,2022,19,2023-01-14,Saturday,20:15,JAX,LAC,31,30,7,6,-2,46.5,-107,-105,114,-126,outdoors,grass,37,4,JAX00,2023-01-14
2022_19_MIA_BUF,2022,19,2023-01-15,Sunday,13:00,BUF,MIA,34,31,7,7,14,44,-107,-105,-882,649,outdoors,a_turf,27,4,BUF00,2023-01-15
2022_19_NYG_MIN,2022,19,2023-01-15,Sunday,16:50,MIN,NYG,24,31,7,7,2.5,48,-108,-104,-142,129,dome,sportturf,NA,NA,MIN01,2023-01-15
2022_19_BAL_CIN,2022,19,2023-01-15,Sunday,20:15,CIN,BAL,24,17,7,7,7.5,40,-108,-104,-370,311,outdoors,fieldturf,30,4,CIN00,2023-01-15
2022_19_DAL_TB,2022,19,2023-01-16,Monday,20:15,TB,DAL,14,31,8,8,-2.5,45.5,-107,-105,122,-135,outdoors,grass,58,2,TAM00,2023-01-16
2022_20_JAX_KC,2022,20,2023-01-21,Saturday,16:30,KC,JAX,27,20,14,7,10,52.5,103,-116,-461,377,outdoors,grass,36,6,KAN00,2023-01-21
2022_20_NYG_PHI,2022,20,2023-01-21,Saturday,20:15,PHI,NYG,38,7,13,6,8,48,101,-113,-360,304,outdoors,grass,40,6,PHI00,2023-01-21
2022_20_CIN_BUF,2022,20,2023-01-22,Sunday,15:00,BUF,CIN,10,27,7,7,6,48.5,-105,-107,-259,226,outdoors,a_turf,32,4,BUF00,2023-01-22
2022_20_DAL_SF,2022,20,2023-01-22,Sunday,18:30,SF,DAL,19,12,8,6,3.5,46.5,-107,-105,-183,164,outdoors,grass,55,19,SFO01,2023-01-22
2022_21_SF_PHI,2022,21,2023-01-29,Sunday,15:00,PHI,SF,31,7,8,7,2.5,45,101,-114,-147,133,outdoors,grass,52,14,PHI00,2023-01-29
2022_21_CIN_KC,2022,21,2023-01-29,Sunday,18:30,KC,CIN,23,20,8,7,2,48.5,-106,-106,-131,119,outdoors,grass,22,13,KAN00,2023-01-29
2022_22_KC_PHI,2022,22,2023-02-12,Sunday,18:30,PHI,KC,35,38,14,14,1,51,-108,-104,-115,104,closed,grass,NA,NA,PHO00,2023-02-12
2023_01_DET_KC,2023,1,2023-09-07,Thursday,20:20,KC,DET,20,21,7,7,4,53,-110,-110,-198,164,outdoors,,NA,NA,KAN00,2023-09-07
2023_01_CAR_ATL,2023,1,2023-09-10,Sunday,13:00,ATL,CAR,24,10,7,7,3.5,40.5,-110,-110,-192,160,closed,,NA,NA,ATL97,2023-09-10
2023_01_HOU_BAL,2023,1,2023-09-10,Sunday,13:00,BAL,HOU,25,9,7,7,9.5,43.5,-110,-110,-500,380,outdoors,,NA,NA,BAL00,2023-09-10
2023_01_CIN_CLE,2023,1,2023-09-10,Sunday,13:00,CLE,CIN,24,3,7,7,-1,46.5,-110,-110,-108,-112,outdoors,,NA,NA,CLE00,2023-09-10
2023_01_JAX_IND,2023,1,2023-09-10,Sunday,13:00,IND,JAX,21,31,7,7,-4,45.5,-110,-110,170,-205,closed,,NA,NA,IND00,2023-09-10
2023_01_TB_MIN,2023,1,2023-09-10,Sunday,13:00,MIN,TB,17,20,7,7,4,45,-110,-110,-205,170,dome,,NA,NA,MIN01,2023-09-10
2023_01_TEN_NO,2023,1,2023-09-10,Sunday,13:00,NO,TEN,16,15,7,7,3,41,-110,-110,-148,124,dome,,NA,NA,NOR00,2023-09-10
2023_01_SF_PIT,2023,1,2023-09-10,Sunday,13:00,PIT,SF,7,30,7,7,-1.5,41.5,-110,-110,100,-120,outdoors,,NA,NA,PIT00,2023-09-10
2023_01_ARI_WAS,2023,1,2023-09-10,Sunday,13:00,WAS,ARI,20,16,7,7,7,38,-110,-110,-340,270,outdoors,,NA,NA,WAS00,2023-09-10
2023_01_GB_CHI,2023,1,2023-09-10,Sunday,16:25,CHI,GB,20,38,7,7,1,41,-108,-112,-118,-102,outdoors,,NA,NA,CHI98,2023-09-10
2023_01_LV_DEN,2023,1,2023-09-10,Sunday,16:25,DEN,LV,16,17,7,7,3,43,-110,-110,-162,136,outdoors,,NA,NA,DEN00,2023-09-10
2023_01_MIA_LAC,2023,1,2023-09-10,Sunday,16:25,LAC,MIA,34,36,7,7,3,50.5,-110,-110,-162,136,dome,,NA,NA,LAX01,2023-09-10
2023_01_PHI_NE,2023,1,2023-09-10,Sunday,16:25,NE,PHI,20,25,7,7,-3.5,44.5,-108,-112,154,-185,outdoors,,NA,NA,BOS00,2023-09-10
2023_01_LA_SEA,2023,1,2023-09-10,Sunday,16:25,SEA,LA,13,30,7,7,4.5,45,-110,-110,-218,180,outdoors,,NA,NA,SEA00,2023-09-10
2023_01_DAL_NYG,2023,1,2023-09-10,Sunday,20:20,NYG,DAL,0,40,7,7,-3.5,44.5,-110,-110,142,-170,outdoors,,NA,NA,NYC01,2023-09-10
2023_01_BUF_NYJ,2023,1,2023-09-11,Monday,20:15,NYJ,BUF,22,16,7,7,-2.5,44.5,-110,-110,114,-135,outdoors,,NA,NA,NYC01,2023-09-11
2023_02_MIN_PHI,2023,2,2023-09-14,Thursday,20:15,PHI,MIN,34,28,4,4,6,49,-110,-110,-238,195,outdoors,,NA,NA,PHI00,2023-09-14
2023_02_GB_ATL,2023,2,2023-09-17,Sunday,13:00,ATL,GB,25,24,7,7,3,40.5,-110,-110,-148,124,open,,NA,NA,ATL97,2023-09-17
2023_02_LV_BUF,2023,2,2023-09-17,Sunday,13:00,BUF,LV,38,10,6,7,7.5,47,-110,-110,-355,280,outdoors,,NA,NA,BUF00,2023-09-17
2023_02_BAL_CIN,2023,2,2023-09-17,Sunday,13:00,CIN,BAL,24,27,7,7,3.5,45.5,-110,-110,-175,145,outdoors,,NA,NA,CIN00,2023-09-17
2023_02_SEA_DET,2023,2,2023-09-17,Sunday,13:00,DET,SEA,31,37,10,7,4.5,47.5,-112,-108,-218,180,dome,,NA,NA,DET00,2023-09-17
2023_02_IND_HOU,2023,2,2023-09-17,Sunday,13:00,HOU,IND,20,31,7,7,-1,40,-110,-110,-110,-110,open,,NA,NA,HOU00,2023-09-17
2023_02_KC_JAX,2023,2,2023-09-17,Sunday,13:00,JAX,KC,9,17,7,10,-3.5,50.5,-110,-110,142,-170,outdoors,,NA,NA,JAX00,2023-09-17
2023_02_CHI_TB,2023,2,2023-09-17,Sunday,13:00,TB,CHI,27,17,7,7,2.5,41,-110,-110,-135,114,outdoors,,NA,NA,TAM00,2023-09-17
2023_02_LAC_TEN,2023,2,2023-09-17,Sunday,13:00,TEN,LAC,27,24,7,7,-2.5,45.5,-110,-110,120,-142,outdoors,,NA,NA,NAS00,2023-09-17
2023_02_NYG_ARI,2023,2,2023-09-17,Sunday,16:05,ARI,NYG,28,31,7,7,-5,40,-110,-110,185,-225,closed,,NA,NA,PHO00,2023-09-17
2023_02_SF_LA,2023,2,2023-09-17,Sunday,16:05,LA,SF,23,30,7,7,-7.5,45,-110,-110,270,-340,dome,,NA,NA,LAX01,2023-09-17
2023_02_NYJ_DAL,2023,2,2023-09-17,Sunday,16:25,DAL,NYJ,30,10,7,6,8.5,38.5,-110,-110,-380,300,open,,NA,NA,DAL00,2023-09-17
2023_02_WAS_DEN,2023,2,2023-09-17,Sunday,16:25,DEN,WAS,33,35,7,7,4,38.5,-110,-110,-198,164,outdoors,,NA,NA,DEN00,2023-09-17
2023_02_MIA_NE,2023,2,2023-09-17,Sunday,20:20,NE,MIA,17,24,7,7,-2,46.5,-108,-112,110,-130,outdoors,,NA,NA,BOS00,2023-09-17
2023_02_NO_CAR,2023,2,2023-09-18,Monday,19:15,CAR,NO,17,20,8,8,-3,39.5,-112,-108,145,-175,outdoors,,NA,NA,CAR00,2023-09-18
2023_02_CLE_PIT,2023,2,2023-09-18,Monday,20:15,PIT,CLE,26,22,8,8,-2.5,39,-110,-110,124,-148,outdoors,,NA,NA,PIT00,2023-09-18
2023_03_NYG_SF,2023,3,2023-09-21,Thursday,20:15,SF,NYG,30,12,4,4,10.5,43.5,-112,-108,-535,400,outdoors,grass,77,13,SFO01,2023-09-21
2023_03_IND_BAL,2023,3,2023-09-24,Sunday,13:00,BAL,IND,19,22,7,7,7.5,43.5,-110,-110,-380,300,outdoors,grass,68,3,BAL00,2023-09-24
2023_03_TEN_CLE,2023,3,2023-09-24,Sunday,13:00,CLE,TEN,27,3,6,7,3.5,38,-110,-110,-185,154,outdoors,grass,68,5,CLE00,2023-09-24
